Benchmark,twise,seed,BLMMaxCov Time, ApproxMaxCov Time, Strategy 1 Time, Strategy 3 Time, Strategy 1 Coverage, Strategy 3 Coverage
financial.cnf,2,6,4169.21758675575,1067.54111552238,23.5792245864868,50.2417778968811,0.866399171346017,0.870195714986643
financial.cnf,2,7,4169.21758675575,1067.54111552238,23.7970275878906,49.8409097194672,0.872879027421905,0.857763724581584
financial.cnf,2,8,4169.21758675575,1067.54111552238,23.0256159305573,48.9619998931885,0.880507005397154,0.865891075614676
financial.cnf,2,9,4169.21758675575,1067.54111552238,23.1180408000946,50.3454267978668,0.864715695360628,0.877679768849152
financial.cnf,2,10,4169.21758675575,1067.54111552238,22.36829662323,46.9413774013519,0.903711497574006,0.891173744752767
flexanet.cnf,2,1,16090.3841738701,2402.42581272125,2260.56956195831,2399.28159713745,0.915066628097837,0.916504608551992
flexanet.cnf,2,2,16090.3841738701,2402.42581272125,2255.87134337425,2293.75373983383,0.917804636409732,0.923329754805126
flexanet.cnf,2,3,16090.3841738701,2402.42581272125,2394.64352464676,2493.45868086815,0.922051438615103,0.921309567630509
flexanet.cnf,2,4,16090.3841738701,2402.42581272125,2607.38660788536,2424.81029987335,0.924271039107056,0.927355432025445
flexanet.cnf,2,5,16090.3841738701,2402.42581272125,2470.24077296257,2277.07359600067,0.919947411000534,0.918810387663497
flexanet.cnf,2,6,16090.3841738701,2402.42581272125,2366.90812015533,2249.60627841949,0.92475237007905,0.927246873686862
flexanet.cnf,2,7,16090.3841738701,2402.42581272125,2257.94578742981,2419.12585377693,0.925110779609203,0.924259014183397
flexanet.cnf,2,8,16090.3841738701,2402.42581272125,2325.97480988502,2315.64934015274,0.91975601429897,0.925659583763948
flexanet.cnf,2,9,16090.3841738701,2402.42581272125,2269.28461456299,2244.87080955505,0.926553770448216,0.927893881384817
flexanet.cnf,2,10,16090.3841738701,2402.42581272125,2276.35759806633,2409.38912582397,0.924518218093368,0.923044162868238
freebsd-icse11.cnf,2,1,-1,4284.76789474487,-1,0.0801589488983154,-1,-1
freebsd-icse11.cnf,2,2,-1,4284.76789474487,-1,0.100114822387695,-1,-1
freebsd-icse11.cnf,2,3,-1,4284.76789474487,-1,0.0894656181335449,-1,-1
freebsd-icse11.cnf,2,4,-1,4284.76789474487,-1,0.085984468460083,-1,-1
freebsd-icse11.cnf,2,5,-1,4284.76789474487,-1,0.0883336067199707,-1,-1
freebsd-icse11.cnf,2,6,-1,4284.76789474487,-1,0.0840878486633301,-1,-1
freebsd-icse11.cnf,2,7,-1,4284.76789474487,-1,0.0775930881500244,-1,-1
freebsd-icse11.cnf,2,8,-1,4284.76789474487,-1,0.0840973854064941,-1,-1
freebsd-icse11.cnf,2,9,-1,4284.76789474487,-1,0.0790605545043945,-1,-1
freebsd-icse11.cnf,2,10,-1,4284.76789474487,-1,0.0778069496154785,-1,-1
frv400.cnf,2,1,13873.2316608429,2342.93117928505,2876.29531979561,2973.54113268852,0.925106048223449,0.924528898488361
frv400.cnf,2,2,13873.2316608429,2342.93117928505,3127.48125743866,2990.61037921905,0.925736361058759,0.926252355855029
frv400.cnf,2,3,13873.2316608429,2342.93117928505,3714.96320176125,3204.2738904953,0.926461881014727,0.936121234106665
frv400.cnf,2,4,13873.2316608429,2342.93117928505,2887.23092389107,3045.77898430824,0.925481317166191,0.926699203873887
frv400.cnf,2,5,13873.2316608429,2342.93117928505,2851.67993688583,3250.27050685883,0.923632770151942,0.923999004842359
frv400.cnf,2,6,13873.2316608429,2342.93117928505,2985.86849379539,2917.87514209747,0.923191134201733,0.925521971301655
frv400.cnf,2,7,13873.2316608429,2342.93117928505,2858.04462432861,3396.60594964027,0.923778360602877,0.924411453208132
frv400.cnf,2,8,13873.2316608429,2342.93117928505,2913.03865289688,2913.83129549026,0.922308904715046,0.940494159703343
frv400.cnf,2,9,13873.2316608429,2342.93117928505,2927.1353085041,2846.27081608772,0.922698072507519,0.923296070517204
frv400.cnf,2,10,13873.2316608429,2342.93117928505,2850.28263092041,3120.6192882061,0.926069238509821,0.92674923973292
gps4020.cnf,2,1,13337.4338555336,2235.08238697052,883.297769546509,926.043400526047,0.919944072411509,0.93509824122452
gps4020.cnf,2,2,13337.4338555336,2235.08238697052,1066.24071979523,952.30295419693,0.917648465670763,0.916454485245419
gps4020.cnf,2,3,13337.4338555336,2235.08238697052,987.208500146866,977.888313531876,0.920989771138421,0.921769813820001
gps4020.cnf,2,4,13337.4338555336,2235.08238697052,972.565898180008,917.237833738327,0.923505408786519,0.923450952976672
gps4020.cnf,2,5,13337.4338555336,2235.08238697052,919.749345302582,884.040619850159,0.922859665906248,0.922110530576201
gps4020.cnf,2,6,13337.4338555336,2235.08238697052,897.217616319656,838.983436822891,0.917320259033041,0.924033041430569
gps4020.cnf,2,7,13337.4338555336,2235.08238697052,873.459029197693,888.928972005844,0.922456398557657,0.924506586209434
gps4020.cnf,2,8,13337.4338555336,2235.08238697052,889.060671806335,886.381704330444,0.921570755758334,0.9260420192803
gps4020.cnf,2,9,13337.4338555336,2235.08238697052,940.79000711441,879.122942924499,0.918134888512768,0.923414526455221
gps4020.cnf,2,10,13337.4338555336,2235.08238697052,904.810799121857,918.954297542572,0.9215663404224,0.921671572595482
grg.cnf,2,1,14274.7421071529,2203.55625224113,3479.54230642319,3403.39366960526,0.916655300410159,0.922174777766489
grg.cnf,2,2,14274.7421071529,2203.55625224113,3695.68415164948,3799.35736703873,0.92222766565391,0.92224332325216
grg.cnf,2,3,14274.7421071529,2203.55625224113,3291.06021857262,3335.77354741096,0.92407734992714,0.922168166780561
grg.cnf,2,4,14274.7421071529,2203.55625224113,3589.62951874733,3597.88408613205,0.923741233484713,0.92342181848042
grg.cnf,2,5,14274.7421071529,2203.55625224113,3693.14625501633,3353.15226149559,0.924009152388097,0.924324739979485
grg.cnf,2,6,14274.7421071529,2203.55625224113,3483.18736934662,3284.81226968765,0.921123283057365,0.924546729928003
grg.cnf,2,7,14274.7421071529,2203.55625224113,3273.5250146389,3509.3434407711,0.923859535338155,0.923893286161049
grg.cnf,2,8,14274.7421071529,2203.55625224113,3312.1253991127,3509.04432797432,0.922515069568449,0.923544295693395
grg.cnf,2,9,14274.7421071529,2203.55625224113,3462.69554281235,3576.77579569817,0.925981313874302,0.939749213988568
grg.cnf,2,10,14274.7421071529,2203.55625224113,3331.70825433731,3492.34405422211,0.92345765698308,0.923780551453651
h8300h_sim.cnf,2,1,12088.144462347,1892.31064248085,427.171368598938,400.801937818527,0.919649251718397,0.921182012097762
h8300h_sim.cnf,2,2,12088.144462347,1892.31064248085,439.937383651733,458.633707761765,0.920451480286105,0.918959025110142
h8300h_sim.cnf,2,3,12088.144462347,1892.31064248085,403.748492240906,461.585803747177,0.921029317384874,0.938453179305448
h8300h_sim.cnf,2,4,12088.144462347,1892.31064248085,431.355869531631,412.343631505966,0.918791215945979,0.919957353994401
h8300h_sim.cnf,2,5,12088.144462347,1892.31064248085,415.298585891724,400.115503072739,0.918975302211515,0.92152073082635
h8300h_sim.cnf,2,6,12088.144462347,1892.31064248085,410.531345367432,381.799802064896,0.923033726154046,0.936064320903829
h8300h_sim.cnf,2,7,12088.144462347,1892.31064248085,381.63910984993,400.68351149559,0.919311308089874,0.922509370959791
h8300h_sim.cnf,2,8,12088.144462347,1892.31064248085,410.231570720673,406.592058181763,0.919501595155935,0.919531824058486
h8300h_sim.cnf,2,9,12088.144462347,1892.31064248085,408.436455726624,418.867383480072,0.9194609024025,0.919152025026431
h8300h_sim.cnf,2,10,12088.144462347,1892.31064248085,400.281185865402,398.40948176384,0.920836705018618,0.923776272016717
h8max.cnf,2,1,12809.8087208271,1850.18190598488,859.574273586273,861.452436923981,0.922720118017551,0.924333384777261
h8max.cnf,2,2,12809.8087208271,1850.18190598488,943.553590536118,953.300696134567,0.925110965291633,0.924661663652201
h8max.cnf,2,3,12809.8087208271,1850.18190598488,974.412384033203,828.723551034927,0.92158872171463,0.921906637784047
h8max.cnf,2,4,12809.8087208271,1850.18190598488,1003.59267878532,915.347053050995,0.922717897416367,0.922328181908688
h8max.cnf,2,5,12809.8087208271,1850.18190598488,914.845291137695,885.56067442894,0.922531366916966,0.934818693464882
h8max.cnf,2,6,12809.8087208271,1850.18190598488,888.010668039322,899.346890687943,0.920090556116257,0.91938699564133
h8max.cnf,2,7,12809.8087208271,1850.18190598488,867.748067855835,881.589025735855,0.920793746490988,0.9206320127048
h8max.cnf,2,8,12809.8087208271,1850.18190598488,893.279883623123,896.595536231995,0.921294492057835,0.923008796171387
h8max.cnf,2,9,12809.8087208271,1850.18190598488,886.412922620773,911.070402145386,0.919574266341127,0.920703442042864
h8max.cnf,2,10,12809.8087208271,1850.18190598488,861.604027032852,885.181312084198,0.922949950240028,0.920340003649188
h8s_sim.cnf,2,1,11640.3198335171,2146.52731251717,620.600186347961,600.12952876091,0.920988055515257,0.933445524445089
h8s_sim.cnf,2,2,11640.3198335171,2146.52731251717,672.979194879532,657.677669763565,0.92042748682238,0.922155229943421
h8s_sim.cnf,2,3,11640.3198335171,2146.52731251717,674.607990980148,668.201219797134,0.922321195415639,0.921367957831617
h8s_sim.cnf,2,4,11640.3198335171,2146.52731251717,650.169739246368,680.286375522614,0.919135741573577,0.933093476473717
h8s_sim.cnf,2,5,11640.3198335171,2146.52731251717,625.098964691162,604.175784826279,0.921595821848252,0.925180908167706
h8s_sim.cnf,2,6,11640.3198335171,2146.52731251717,601.121349811554,600.702519416809,0.91710276125538,0.918475361477828
h8s_sim.cnf,2,7,11640.3198335171,2146.52731251717,607.378090143204,634.312379360199,0.920678949659074,0.918634750229702
h8s_sim.cnf,2,8,11640.3198335171,2146.52731251717,632.09067106247,630.623532295227,0.920931186227574,0.920954011315828
h8s_sim.cnf,2,9,11640.3198335171,2146.52731251717,644.152084827423,642.947035074234,0.92055515257024,0.920120315295711
h8s_sim.cnf,2,10,11640.3198335171,2146.52731251717,615.988078355789,620.903552532196,0.920429421151893,0.936755162241888
hs7729pci.cnf,2,1,-1,3115.51957130432,-1,3528.21957945824,-1,2905413
hs7729pci.cnf,2,2,-1,3115.51957130432,-1,4074.44124603271,-1,2905982
hs7729pci.cnf,2,3,-1,3115.51957130432,-1,3993.97359514236,-1,2909102
hs7729pci.cnf,2,4,-1,3115.51957130432,-1,3962.89070415497,-1,2905056
hs7729pci.cnf,2,5,-1,3115.51957130432,-1,3621.4998319149,-1,2913178
hs7729pci.cnf,2,6,-1,3115.51957130432,-1,3559.64108109474,-1,2909441
hs7729pci.cnf,2,7,-1,3115.51957130432,-1,3634.39454340935,-1,2911239
hs7729pci.cnf,2,8,-1,3115.51957130432,-1,3577.51444578171,-1,2964348
hs7729pci.cnf,2,9,-1,3115.51957130432,-1,3591.05833959579,-1,2910608
hs7729pci.cnf,2,10,-1,3115.51957130432,-1,3598.1721560955,-1,2975111
innovator.cnf,2,1,-1,3004.29703140259,-1,1497.34889411926,-1,2718613
innovator.cnf,2,2,-1,3004.29703140259,-1,1356.21625947952,-1,2719455
innovator.cnf,2,3,-1,3004.29703140259,-1,1382.50686740875,-1,2707947
innovator.cnf,2,4,-1,3004.29703140259,-1,1385.5241291523,-1,2716890
innovator.cnf,2,5,-1,3004.29703140259,-1,1589.23304367065,-1,2726409
innovator.cnf,2,6,-1,3004.29703140259,-1,1488.48629403114,-1,2716917
innovator.cnf,2,7,-1,3004.29703140259,-1,1497.61088848114,-1,2684869
innovator.cnf,2,8,-1,3004.29703140259,-1,1659.6389567852,-1,2713050
innovator.cnf,2,9,-1,3004.29703140259,-1,1518.49101543427,-1,2720652
innovator.cnf,2,10,-1,3004.29703140259,-1,1452.87050199509,-1,2684824
integrator_arm7.cnf,2,1,15407.3509297371,2189.64570188522,1316.1915614605,1241.96284723282,0.92525785397856,0.925942984680937
integrator_arm7.cnf,2,2,15407.3509297371,2189.64570188522,1399.11830615997,1222.20846056938,0.918269926617294,0.917700449764972
integrator_arm7.cnf,2,3,15407.3509297371,2189.64570188522,1358.02352452278,1165.01000499725,0.924116871259004,0.925038720367928
integrator_arm7.cnf,2,4,15407.3509297371,2189.64570188522,1311.01190185547,1193.59205436707,0.925713029657435,0.929297284501708
integrator_arm7.cnf,2,5,15407.3509297371,2189.64570188522,1374.60283732414,1243.95226216316,0.914816205065774,0.922643130093673
integrator_arm7.cnf,2,6,15407.3509297371,2189.64570188522,1217.22950410843,1261.45621371269,0.925169929998985,0.926772175442156
integrator_arm7.cnf,2,7,15407.3509297371,2189.64570188522,1250.69138669968,1207.77279806137,0.915075242636367,0.923552128774813
integrator_arm7.cnf,2,8,15407.3509297371,2189.64570188522,1259.31711387634,1223.73800683022,0.92255080991512,0.923809475499645
integrator_arm7.cnf,2,9,15407.3509297371,2189.64570188522,1256.45375728607,1251.68409872055,0.914164553109465,0.923906191877177
integrator_arm7.cnf,2,10,15407.3509297371,2189.64570188522,1259.22760868073,1240.75861597061,0.915854046193906,0.916926042406412
integrator_arm9.cnf,2,1,-1,3471.06631112099,-1,596.827123880386,-1,2745545
integrator_arm9.cnf,2,2,-1,3471.06631112099,-1,609.387160778046,-1,2774944
integrator_arm9.cnf,2,3,-1,3471.06631112099,-1,561.226832151413,-1,2765204
integrator_arm9.cnf,2,4,-1,3471.06631112099,-1,558.65642786026,-1,2750069
integrator_arm9.cnf,2,5,-1,3471.06631112099,-1,604.707834720612,-1,2773070
integrator_arm9.cnf,2,6,-1,3471.06631112099,-1,603.227279901505,-1,2759008
integrator_arm9.cnf,2,7,-1,3471.06631112099,-1,595.615010499954,-1,2750784
integrator_arm9.cnf,2,8,-1,3471.06631112099,-1,581.369663238525,-1,2778866
integrator_arm9.cnf,2,9,-1,3471.06631112099,-1,617.878707170486,-1,2744332
integrator_arm9.cnf,2,10,-1,3471.06631112099,-1,602.775987625122,-1,2756208
ipaq.cnf,2,1,14832.8576285839,2592.08507728577,1825.61780881882,2015.78208589554,0.925509672298055,0.926371119432604
ipaq.cnf,2,2,14832.8576285839,2592.08507728577,1842.25751328468,2003.6618976593,0.925311567067594,0.923461319436056
ipaq.cnf,2,3,14832.8576285839,2592.08507728577,1987.1973221302,1758.49155139923,0.925446858444494,0.925831679580321
ipaq.cnf,2,4,14832.8576285839,2592.08507728577,2113.58096861839,1778.25867366791,0.927745431327547,0.926984072201419
ipaq.cnf,2,5,14832.8576285839,2592.08507728577,1846.30662441254,1890.95186305046,0.921682168803603,0.922083901361542
ipaq.cnf,2,6,14832.8576285839,2592.08507728577,1920.97619628906,1898.13182926178,0.925834095497765,0.941937220659545
ipaq.cnf,2,7,14832.8576285839,2592.08507728577,1788.10205936432,1829.95832157135,0.918256742998154,0.917517127129027
ipaq.cnf,2,8,14832.8576285839,2592.08507728577,1847.25233101845,2064.21123528481,0.919044677216173,0.927335415624083
ipaq.cnf,2,9,14832.8576285839,2592.08507728577,1870.86808204651,1856.71442461014,0.92384890162039,0.923083746052564
ipaq.cnf,2,10,14832.8576285839,2592.08507728577,1812.48919296265,1938.69264101982,0.925875856356451,0.924687224973684
iq80310.cnf,2,1,15077.01927495,2504.35005307198,3394.01150226593,3348.23668527603,0.924249538086343,0.925352388608719
iq80310.cnf,2,2,15077.01927495,2504.35005307198,3598.23695135117,3765.91940832138,0.925187889924371,0.926499150484207
iq80310.cnf,2,3,15077.01927495,2504.35005307198,3730.03376531601,3178.40903902054,0.925622274540535,0.926559275260006
iq80310.cnf,2,4,15077.01927495,2504.35005307198,3733.59322428703,3198.88863444328,0.927319617228113,0.926938264015322
iq80310.cnf,2,5,15077.01927495,2504.35005307198,3696.97648668289,3372.18270587921,0.923730708560349,0.924515370662487
iq80310.cnf,2,6,15077.01927495,2504.35005307198,3394.48681497574,3396.49262070656,0.92453394854265,0.925101756116345
iq80310.cnf,2,7,15077.01927495,2504.35005307198,3336.80153250694,3281.38220787048,0.924872403741247,0.924515708442126
iq80310.cnf,2,8,15077.01927495,2504.35005307198,3401.84428238869,3297.31783509254,0.924503210595472,0.923812789012704
iq80310.cnf,2,9,15077.01927495,2504.35005307198,3366.8659825325,3447.38987994194,0.926039432395094,0.926333300681301
iq80310.cnf,2,10,15077.01927495,2504.35005307198,3291.68739938736,3427.93096184731,0.923317941841102,0.925733741821511
iq80321.cnf,2,1,15038.827473402,2192.28753376007,2163.61529684067,2159.70855307579,0.922218863382037,0.922737036025368
iq80321.cnf,2,2,15038.827473402,2192.28753376007,2276.48925089836,2468.77456688881,0.915876416671807,0.915910984107791
iq80321.cnf,2,3,15038.827473402,2192.28753376007,2759.97745156288,2057.72773528099,0.91739196151221,0.923451768598806
iq80321.cnf,2,4,15038.827473402,2192.28753376007,2339.1489033699,2278.07329893112,0.921571910094844,0.916908017408432
iq80321.cnf,2,5,15038.827473402,2192.28753376007,2158.9579179287,2165.75945329666,0.917971474409592,0.919745936123445
iq80321.cnf,2,6,15038.827473402,2192.28753376007,2151.64610338211,2203.92215299606,0.919894711656749,0.940201046918855
iq80321.cnf,2,7,15038.827473402,2192.28753376007,2110.0863173008,2126.06650018692,0.918303254015753,0.91867536229723
iq80321.cnf,2,8,15038.827473402,2192.28753376007,2176.58490133285,2203.71803283691,0.92133976603946,0.924538270557288
iq80321.cnf,2,9,15038.827473402,2192.28753376007,2201.28059482574,2255.54672980309,0.924760247719735,0.937247903417228
iq80321.cnf,2,10,15038.827473402,2192.28753376007,2144.14398694038,2178.9088435173,0.919575471218543,0.922225641310662
ixdp425.cnf,2,1,14680.8422777653,2190.52903342247,3343.56677269936,3105.06921386719,0.925450710988963,0.925562669617322
ixdp425.cnf,2,2,14680.8422777653,2190.52903342247,3339.97466278076,4077.62923645973,0.923423398595453,0.923646282387909
ixdp425.cnf,2,3,14680.8422777653,2190.52903342247,3240.32521343231,2936.19644212723,0.920860407226258,0.923106814043264
ixdp425.cnf,2,4,14680.8422777653,2190.52903342247,3364.38101673126,2994.39038896561,0.924411390429708,0.924895051704217
ixdp425.cnf,2,5,14680.8422777653,2190.52903342247,3367.99382758141,3068.13937973976,0.92213880251807,0.924307355027356
ixdp425.cnf,2,6,14680.8422777653,2190.52903342247,3206.60964012146,3235.48681426048,0.924541606926691,0.923788211479859
ixdp425.cnf,2,7,14680.8422777653,2190.52903342247,3089.0946199894,3084.88510966301,0.920746726157463,0.924546429759912
ixdp425.cnf,2,8,14680.8422777653,2190.52903342247,3222.41671609879,3187.20763921738,0.922670003148621,0.922505682330999
ixdp425.cnf,2,9,14680.8422777653,2190.52903342247,3197.69563126564,3237.06777000427,0.923930829547983,0.923537424152335
ixdp425.cnf,2,10,14680.8422777653,2190.52903342247,3085.22193717957,3115.54316020012,0.926748053125575,0.92471247301797
jmr3904.cnf,2,1,12445.0065026283,1901.88565516472,1674.14988303185,1580.74871563911,0.921509206778399,0.920548349333236
jmr3904.cnf,2,2,12445.0065026283,1901.88565516472,1848.74463200569,1666.30644726753,0.919380307001461,0.920314891000857
jmr3904.cnf,2,3,12445.0065026283,1901.88565516472,2110.82759451866,1869.72009825706,0.921165024638862,0.921362826151987
jmr3904.cnf,2,4,12445.0065026283,1901.88565516472,1907.31739091873,1713.81958651543,0.919348778866541,0.918876982847569
jmr3904.cnf,2,5,12445.0065026283,1901.88565516472,1829.3255815506,1666.43566894531,0.918372157353919,0.920178269082873
jmr3904.cnf,2,6,12445.0065026283,1901.88565516472,1677.49717330933,1681.64170956612,0.921798214681827,0.923106256946042
jmr3904.cnf,2,7,12445.0065026283,1901.88565516472,1617.53390932083,1621.74646902084,0.92429569336937,0.92512668492546
jmr3904.cnf,2,8,12445.0065026283,1901.88565516472,1704.35009050369,1631.31132936478,0.91839467745029,0.919243309748537
jmr3904.cnf,2,9,12445.0065026283,1901.88565516472,1676.59760355949,1672.47294068337,0.918490763194806,0.919652800167549
jmr3904.cnf,2,10,12445.0065026283,1901.88565516472,1637.55853962898,1743.71342992783,0.922640466286102,0.919657679521763
jtst.cnf,2,1,14432.7137155533,2119.79946136475,1384.71132087708,1394.09257864952,0.916659678335601,0.916784941976969
jtst.cnf,2,2,14432.7137155533,2119.79946136475,1446.14443683624,1600.01600217819,0.918036174876464,0.91748038325762
jtst.cnf,2,3,14432.7137155533,2119.79946136475,1442.02811455727,1374.42225027084,0.919415478445706,0.918506703008327
jtst.cnf,2,4,14432.7137155533,2119.79946136475,1402.09363794327,1522.18434476852,0.919062494627172,0.918285649523559
jtst.cnf,2,5,14432.7137155533,2119.79946136475,1416.84666800499,1568.7540614605,0.917420733904587,0.919014073387652
jtst.cnf,2,6,14432.7137155533,2119.79946136475,1426.98275542259,1435.26046442986,0.913900369440022,0.914554757930645
jtst.cnf,2,7,14432.7137155533,2119.79946136475,1412.1397895813,1376.40207338333,0.914003527732914,0.915418620913975
jtst.cnf,2,8,14432.7137155533,2119.79946136475,1354.26543283463,1578.76298618317,0.917916525291852,0.91999442804867
jtst.cnf,2,9,14432.7137155533,2119.79946136475,1416.24954628944,1451.41984844208,0.918213368542826,0.916563888492201
jtst.cnf,2,10,14432.7137155533,2119.79946136475,1397.55891442299,1460.41451144218,0.918890564139019,0.919064599898456
linux.cnf,2,1,13376.5317919254,1964.43761014938,1182.67135334015,1057.47810769081,0.925340875460541,0.925266888650924
linux.cnf,2,2,13376.5317919254,1964.43761014938,1135.40262150764,1098.22503948212,0.922137639770734,0.923963005165495
linux.cnf,2,3,13376.5317919254,1964.43761014938,1028.93258929253,1134.20086336136,0.926446031090187,0.926108980068597
linux.cnf,2,4,13376.5317919254,1964.43761014938,1119.66863226891,1170.14089536667,0.919209263291534,0.922266669907313
linux.cnf,2,5,13376.5317919254,1964.43761014938,1110.81172037125,1107.11361598969,0.928263890576725,0.935870592423465
linux.cnf,2,6,13376.5317919254,1964.43761014938,1087.78160214424,1086.17077708244,0.92137025001108,0.922298838085407
linux.cnf,2,7,13376.5317919254,1964.43761014938,1067.65613794327,1054.9684214592,0.925818394193144,0.924030915763694
linux.cnf,2,8,13376.5317919254,1964.43761014938,1097.64532494545,1054.24729609489,0.925737973747907,0.936732342172196
linux.cnf,2,9,13376.5317919254,1964.43761014938,1097.61826848984,1061.7857773304,0.925068518219341,0.925512796501246
linux.cnf,2,10,13376.5317919254,1964.43761014938,1079.92050480843,1132.53636527061,0.922893234531753,0.922980088612608
lpcmt.cnf,2,1,14433.2405390739,2105.75234246254,1719.22811412811,2035.95346403122,0.922690406004873,0.926003516024157
lpcmt.cnf,2,2,14433.2405390739,2105.75234246254,1829.60310149193,1796.95350885391,0.922436590197585,0.924829314929321
lpcmt.cnf,2,3,14433.2405390739,2105.75234246254,2156.52607870102,2108.38172745705,0.925984817451724,0.92602498475547
lpcmt.cnf,2,4,14433.2405390739,2105.75234246254,1874.57067942619,1857.83195734024,0.926718909554659,0.925338677893197
lpcmt.cnf,2,5,14433.2405390739,2105.75234246254,1959.6108520031,2075.97907590866,0.921306711644813,0.923271793099604
lpcmt.cnf,2,6,14433.2405390739,2105.75234246254,1721.18728113174,1759.52912116051,0.924229575532018,0.924652371030925
lpcmt.cnf,2,7,14433.2405390739,2105.75234246254,1674.70506548882,1713.4945936203,0.924985482636125,0.925194283361629
lpcmt.cnf,2,8,14433.2405390739,2105.75234246254,1682.83552837372,1993.48465561867,0.924816502944506,0.926586288198327
lpcmt.cnf,2,9,14433.2405390739,2105.75234246254,1739.36023688316,1777.53529381752,0.925877820065023,0.9288207676041
lpcmt.cnf,2,10,14433.2405390739,2105.75234246254,1544.82107305527,1816.04309177399,0.92619084801835,0.926794050114252
m5272c3.cnf,2,1,16032.76755023,2688.03660702705,2660.28572678566,2495.93021988869,0.913744498956926,0.927136485672954
m5272c3.cnf,2,2,16032.76755023,2688.03660702705,3475.32368063927,2761.34655690193,0.921274402082425,0.924477616403338
m5272c3.cnf,2,3,16032.76755023,2688.03660702705,2637.34056329727,2738.46699118614,0.922030809807853,0.934749688237356
m5272c3.cnf,2,4,16032.76755023,2688.03660702705,2762.37885022163,2526.80774736404,0.922961749690984,0.937836649495184
m5272c3.cnf,2,5,16032.76755023,2688.03660702705,2738.60961389542,2699.78792119026,0.926830749270825,0.939427577240396
m5272c3.cnf,2,6,16032.76755023,2688.03660702705,2657.38894248009,2626.18804264069,0.925128755607074,0.949105568460697
m5272c3.cnf,2,7,16032.76755023,2688.03660702705,2814.49707174301,2655.23415565491,0.922800948210023,0.926134146270763
m5272c3.cnf,2,8,16032.76755023,2688.03660702705,2590.69015097618,2719.285125494,0.923311424258688,0.940634046036823
m5272c3.cnf,2,9,16032.76755023,2688.03660702705,2726.69991469383,2770.87375426292,0.927639638694023,0.92639106248892
m5272c3.cnf,2,10,16032.76755023,2688.03660702705,2587.83148622513,2652.33400559425,0.922893706559571,0.947250401469732
mac7100evb.cnf,2,1,14279.6872169971,2312.23581576347,1891.54768419266,1798.99432039261,0.919805816145739,0.920770843744321
mac7100evb.cnf,2,2,14279.6872169971,2312.23581576347,2244.82193946838,2112.65034461021,0.923702838224605,0.921817148032891
mac7100evb.cnf,2,3,14279.6872169971,2312.23581576347,2415.47151112556,2050.44449496269,0.919215939033255,0.922665052017082
mac7100evb.cnf,2,4,14279.6872169971,2312.23581576347,1873.98002123833,1985.96596217155,0.919157022306015,0.92099373353171
mac7100evb.cnf,2,5,14279.6872169971,2312.23581576347,2166.82708692551,2041.85193753242,0.920763390423405,0.946448599059604
mac7100evb.cnf,2,6,14279.6872169971,2312.23581576347,1837.74916100502,1825.022128582,0.920466677266945,0.920706958136471
mac7100evb.cnf,2,7,14279.6872169971,2312.23581576347,1799.56415843964,1809.22290968895,0.913370405914955,0.920913876521897
mac7100evb.cnf,2,8,14279.6872169971,2312.23581576347,1852.97782444954,2116.19910144806,0.919668462088861,0.921715640900418
mac7100evb.cnf,2,9,14279.6872169971,2312.23581576347,1871.08402466774,1877.58704543114,0.919612029801926,0.922533731600945
mac7100evb.cnf,2,10,14279.6872169971,2312.23581576347,1792.48902273178,1883.45803999901,0.918128109099582,0.920934461884427
mace1.cnf,2,1,13868.251183033,2123.5296831131,2007.32463622093,1869.19265770912,0.92021361927585,0.942296744389424
mace1.cnf,2,2,13868.251183033,2123.5296831131,2087.09142065048,1820.19878268242,0.921574027803016,0.921608809967291
mace1.cnf,2,3,13868.251183033,2123.5296831131,1941.17021918297,1881.09322929382,0.920133407345993,0.93856298553062
mace1.cnf,2,4,13868.251183033,2123.5296831131,1893.50828170776,1736.48759436607,0.920991249091405,0.92048087406869
mace1.cnf,2,5,13868.251183033,2123.5296831131,1929.93739509583,1804.99247026444,0.920744579661094,0.941009804311285
mace1.cnf,2,6,13868.251183033,2123.5296831131,1850.19156742096,1800.02207422256,0.919229425994912,0.921063297860258
mace1.cnf,2,7,13868.251183033,2123.5296831131,1790.78770899773,1818.34600234032,0.914110059285844,0.919596413320007
mace1.cnf,2,8,13868.251183033,2123.5296831131,1970.46561574936,1909.03779196739,0.919657104647465,0.919745479738324
mace1.cnf,2,9,13868.251183033,2123.5296831131,1917.58093547821,1803.00746488571,0.920304478807014,0.920559666318372
mace1.cnf,2,10,13868.251183033,2123.5296831131,1798.31160187721,1903.76463413239,0.91873608713429,0.918106104056878
malta_mips32_4kc.cnf,2,1,13473.7054200172,2035.10049343109,1841.99830794334,1741.16859817505,0.922798479784196,0.922809051521361
malta_mips32_4kc.cnf,2,2,13473.7054200172,2035.10049343109,1713.66842675209,1723.40345406532,0.924604132492058,0.925013611111601
malta_mips32_4kc.cnf,2,3,13473.7054200172,2035.10049343109,1771.98467707634,1765.82699489594,0.923315085340348,0.919198450888114
malta_mips32_4kc.cnf,2,4,13473.7054200172,2035.10049343109,1867.26794433594,1871.78197264671,0.920601320409972,0.919890899672452
malta_mips32_4kc.cnf,2,5,13473.7054200172,2035.10049343109,1945.36419057846,1777.51989459991,0.921196861603627,0.921571453490523
