Benchmark,twise,seed, ApproxMaxCov Time, Strategy 3 Time, Strategy 3 Combinations
nano.cnf,5,2,15764.493429660797,2202.725636959076,513370213656399
nano.cnf,5,3,15764.493429660797,2275.2589342594147,533214349475488
nano.cnf,5,4,15764.493429660797,2161.876231431961,541248804465656
nano.cnf,5,5,15764.493429660797,2282.015251636505,526178151317683
nano.cnf,5,6,15764.493429660797,2270.943942308426,528471117011413
nano.cnf,5,7,15764.493429660797,2232.4710581302643,512232805871646
nano.cnf,5,8,15764.493429660797,2451.7673592567444,527255058688353
nano.cnf,5,9,15764.493429660797,2859.3802511692047,509976140426366
nano.cnf,5,10,15764.493429660797,2326.768562078476,519256903946635
npwr.cnf,5,1,15487.971682548523,2924.7842428684235,520007220906815
npwr.cnf,5,2,15487.971682548523,2866.756466150284,498853407421248
npwr.cnf,5,3,15487.971682548523,2912.020250558853,522608051382648
npwr.cnf,5,4,15487.971682548523,2831.697434425354,516535524117806
npwr.cnf,5,5,15487.971682548523,3104.7638535499573,527933281203076
npwr.cnf,5,6,15487.971682548523,2972.830310821533,481494923476207
npwr.cnf,5,7,15487.971682548523,2820.0205976963043,517600570081892
npwr.cnf,5,8,15487.971682548523,3113.364522218704,512746078809126
npwr.cnf,5,9,15487.971682548523,2891.5418615341187,540366663093202
npwr.cnf,5,10,15487.971682548523,2914.6597125530243,513664018977067
ocelot.cnf,5,1,16019.044267177582,3133.558307170868,499346044950809
ocelot.cnf,5,2,16019.044267177582,3532.685653448105,493934083801908
ocelot.cnf,5,3,16019.044267177582,3163.1635298728943,526399776664845
ocelot.cnf,5,4,16019.044267177582,3071.597000837326,508208055406754
ocelot.cnf,5,5,16019.044267177582,3328.84778547287,511166108245716
ocelot.cnf,5,6,16019.044267177582,3150.726722240448,548788652977808
ocelot.cnf,5,7,16019.044267177582,3216.2108764648438,514215271541730
ocelot.cnf,5,8,16019.044267177582,3243.7139654159546,511336181098880
ocelot.cnf,5,9,16019.044267177582,3206.2061161994934,527875766069091
ocelot.cnf,5,10,16019.044267177582,3202.8694672584534,536616295915633
olpce2294.cnf,5,1,16109.558998584747,3018.554258108139,550504295657559
olpce2294.cnf,5,2,16109.558998584747,3034.9387221336365,535628681391743
olpce2294.cnf,5,3,16109.558998584747,3041.8854184150696,535697637041522
olpce2294.cnf,5,4,16109.558998584747,2924.9367179870605,559725546641552
olpce2294.cnf,5,5,16109.558998584747,2884.2537326812744,565386178618809
olpce2294.cnf,5,6,16109.558998584747,3191.0852625370026,563192135216771
olpce2294.cnf,5,7,16109.558998584747,3166.86993765831,531453730232437
olpce2294.cnf,5,8,16109.558998584747,3047.000815153122,535346590097196
olpce2294.cnf,5,9,16109.558998584747,2975.9762229919434,520828291471141
olpce2294.cnf,5,10,16109.558998584747,2986.014351129532,526582953879914
olpch2294.cnf,5,1,15742.354938983917,1675.034204006195,483384291978666
olpch2294.cnf,5,2,15742.354938983917,1800.698982000351,522180087017052
olpch2294.cnf,5,3,15742.354938983917,1654.0884194374084,500617604463867
olpch2294.cnf,5,4,15742.354938983917,1597.058405160904,510175125728121
olpch2294.cnf,5,5,15742.354938983917,1583.4810168743134,514617437792378
olpch2294.cnf,5,6,15742.354938983917,1653.3426122665405,502677979764448
olpch2294.cnf,5,7,15742.354938983917,1697.9872884750366,515320109137663
olpch2294.cnf,5,8,15742.354938983917,1690.4199430942535,502237321463168
olpch2294.cnf,5,9,15742.354938983917,1659.0966436862946,477381811334200
olpch2294.cnf,5,10,15742.354938983917,1722.821622133255,517582949063156
olpcl2294.cnf,5,1,16134.412671089172,2590.729245662689,519851964299408
olpcl2294.cnf,5,2,16134.412671089172,2553.039467573166,530766638896674
olpcl2294.cnf,5,3,16134.412671089172,2575.1523525714874,510904179003137
olpcl2294.cnf,5,4,16134.412671089172,2408.2612278461456,538977621216699
olpcl2294.cnf,5,5,16134.412671089172,2476.497394323349,564116339711317
olpcl2294.cnf,5,6,16134.412671089172,2702.7022063732147,524709868668214
olpcl2294.cnf,5,7,16134.412671089172,2612.647437810898,535955480195488
olpcl2294.cnf,5,8,16134.412671089172,2554.3749175071716,521231908856613
olpcl2294.cnf,5,9,16134.412671089172,2906.5067417621613,528943363735117
olpcl2294.cnf,5,10,16134.412671089172,2556.0837132930756,521981200018897
p2106.cnf,5,1,15251.723490476608,2506.340195417404,506999993799391
p2106.cnf,5,2,15251.723490476608,3201.541873216629,479889455263772
p2106.cnf,5,3,15251.723490476608,2521.5448849201202,470381466979190
p2106.cnf,5,4,15251.723490476608,2732.337363243103,479832691154610
p2106.cnf,5,5,15251.723490476608,3223.613091945648,500165595056324
p2106.cnf,5,6,15251.723490476608,2519.208175420761,498996254407594
p2106.cnf,5,7,15251.723490476608,2682.638524055481,498593229232546
p2106.cnf,5,8,15251.723490476608,2366.0265572071075,481359645691059
p2106.cnf,5,9,15251.723490476608,2578.1457612514496,480576300984628
p2106.cnf,5,10,15251.723490476608,2590.012407064438,500608355107785
pati.cnf,5,1,16666.469101667404,3371.202757358551,495624825359789
pati.cnf,5,2,16666.469101667404,3375.303390979767,509329362874300
pati.cnf,5,3,16666.469101667404,3405.181916952133,471234819238666
pati.cnf,5,4,16666.469101667404,3431.7497510910034,504291927674041
pati.cnf,5,5,16666.469101667404,3451.3562836647034,496563337417301
pati.cnf,5,6,16666.469101667404,3368.3709106445312,456631345476297
pati.cnf,5,7,16666.469101667404,3528.9945759773254,491949928749049
pati.cnf,5,8,16666.469101667404,3576.823139667511,466406570460864
pati.cnf,5,9,16666.469101667404,3512.708523273468,483141484257462
pati.cnf,5,10,16666.469101667404,3521.2881009578705,502511016239605
pc_i82544.cnf,5,1,15326.200637817383,2490.175843477249,517490336928366
pc_i82544.cnf,5,2,15326.200637817383,2549.7332174777985,474340542178323
pc_i82544.cnf,5,3,15326.200637817383,2491.7844331264496,532419078896241
pc_i82544.cnf,5,4,15326.200637817383,2462.0005769729614,521023137758121
pc_i82544.cnf,5,5,15326.200637817383,2404.9189097881317,540666219294798
pc_i82544.cnf,5,6,15326.200637817383,2629.5218744277954,525666585002581
pc_i82544.cnf,5,7,15326.200637817383,2573.7820494174957,537907326339121
pc_i82544.cnf,5,8,15326.200637817383,2632.2939834594727,513780305287755
pc_i82544.cnf,5,9,15326.200637817383,2484.013599395752,500192609788700
pc_i82544.cnf,5,10,15326.200637817383,2530.8484437465668,529536124372964
pc_i82559.cnf,5,1,15309.195810317993,2481.2251563072205,508616980998114
pc_i82559.cnf,5,2,15309.195810317993,2542.231502532959,502868795032644
pc_i82559.cnf,5,3,15309.195810317993,2564.05513048172,487036175929397
pc_i82559.cnf,5,4,15309.195810317993,2501.768473148346,502632487284834
pc_i82559.cnf,5,5,15309.195810317993,2422.4266510009766,529849232138811
pc_i82559.cnf,5,6,15309.195810317993,2601.51309967041,542397173547504
pc_i82559.cnf,5,7,15309.195810317993,2515.2124750614166,525459815723247
pc_i82559.cnf,5,8,15309.195810317993,2635.662086725235,538758034231235
pc_i82559.cnf,5,9,15309.195810317993,2532.7943897247314,541700065691466
pc_i82559.cnf,5,10,15309.195810317993,2541.169741630554,513278151323659
pc_rltk8139.cnf,5,1,15043.811240196228,3267.2356009483337,512923536577009
pc_rltk8139.cnf,5,2,15043.811240196228,3339.3025064468384,541307606959249
pc_rltk8139.cnf,5,3,15043.811240196228,3700.9595925807953,527042311210669
pc_rltk8139.cnf,5,4,15043.811240196228,3251.784940481186,532475314151891
pc_rltk8139.cnf,5,5,15043.811240196228,3668.0576889514923,517577047186858
pc_rltk8139.cnf,5,6,15043.811240196228,3434.7038214206696,511909610461765
pc_rltk8139.cnf,5,7,15043.811240196228,3631.835839986801,526872346717362
pc_rltk8139.cnf,5,8,15043.811240196228,3538.576324701309,518497199788554
pc_rltk8139.cnf,5,9,15043.811240196228,3325.2479960918427,530400575164628
pc_rltk8139.cnf,5,10,15043.811240196228,3425.0528700351715,447522371721463
pc_usb_d12.cnf,5,1,-1,-1,-1
pc_usb_d12.cnf,5,2,-1,-1,-1
pc_usb_d12.cnf,5,3,-1,-1,-1
pc_usb_d12.cnf,5,4,-1,-1,-1
pc_usb_d12.cnf,5,5,-1,-1,-1
pc_usb_d12.cnf,5,6,-1,-1,-1
pc_usb_d12.cnf,5,7,-1,-1,-1
pc_usb_d12.cnf,5,8,-1,-1,-1
pc_usb_d12.cnf,5,9,-1,-1,-1
pc_usb_d12.cnf,5,10,-1,-1,-1
pc_vmWare.cnf,5,1,17706.884754657745,5028.341197013855,516065034810748
pc_vmWare.cnf,5,2,17706.884754657745,4607.650755405426,518681466745501
pc_vmWare.cnf,5,3,17706.884754657745,4628.805402994156,520483897633887
pc_vmWare.cnf,5,4,17706.884754657745,4858.599056720734,516233649313210
pc_vmWare.cnf,5,5,17706.884754657745,4664.551167488098,503703847492335
pc_vmWare.cnf,5,6,17706.884754657745,4823.0763103961945,520239697319976
pc_vmWare.cnf,5,7,17706.884754657745,5148.647430181503,522338657160967
pc_vmWare.cnf,5,8,17706.884754657745,5158.433197021484,507715709792290
pc_vmWare.cnf,5,9,17706.884754657745,4003.653366088867,534821944636335
pc_vmWare.cnf,5,10,17706.884754657745,4477.955446004868,522827057788788
phycore.cnf,5,1,16152.91701555252,2043.3278813362122,507269103246548
phycore.cnf,5,2,16152.91701555252,1864.43022108078,541753196831146
phycore.cnf,5,3,16152.91701555252,1842.9215047359467,558377777123157
phycore.cnf,5,4,16152.91701555252,1986.4704072475433,539671989946927
phycore.cnf,5,5,16152.91701555252,1796.0271508693695,531898807608279
phycore.cnf,5,6,16152.91701555252,1927.0257411003113,523072484436653
phycore.cnf,5,7,16152.91701555252,1932.7436428070068,538029591743116
phycore.cnf,5,8,16152.91701555252,1934.3252215385437,533008366700167
phycore.cnf,5,9,16152.91701555252,2184.000190973282,438733456062325
phycore.cnf,5,10,16152.91701555252,1867.6472780704498,540305128185801
phycore229x.cnf,5,1,-1,-1,-1
phycore229x.cnf,5,2,-1,-1,-1
phycore229x.cnf,5,3,-1,-1,-1
phycore229x.cnf,5,4,-1,-1,-1
phycore229x.cnf,5,5,-1,-1,-1
phycore229x.cnf,5,6,-1,-1,-1
phycore229x.cnf,5,7,-1,-1,-1
phycore229x.cnf,5,8,-1,-1,-1
phycore229x.cnf,5,9,-1,-1,-1
phycore229x.cnf,5,10,-1,-1,-1
picasso.cnf,5,1,15786.31827878952,3179.542367696762,490440394295100
picasso.cnf,5,2,15786.31827878952,3272.5195829868317,477244688618998
picasso.cnf,5,3,15786.31827878952,3200.4640893936157,474745758923695
picasso.cnf,5,4,15786.31827878952,3300.542673110962,468509742059625
picasso.cnf,5,5,15786.31827878952,3046.693757534027,476402289242075
picasso.cnf,5,6,15786.31827878952,3303.8293850421906,472433400902476
picasso.cnf,5,7,15786.31827878952,3195.289498567581,503325147181061
picasso.cnf,5,8,15786.31827878952,3290.7951209545135,505394396657262
picasso.cnf,5,9,15786.31827878952,3334.2116730213165,479308284408106
picasso.cnf,5,10,15786.31827878952,3188.101977109909,485719565572073
pid.cnf,5,1,14737.659345388412,3371.230170726776,454767218959533
pid.cnf,5,2,14737.659345388412,3386.0963356494904,459594418460813
pid.cnf,5,3,14737.659345388412,3356.1883680820465,451662523401768
pid.cnf,5,4,14737.659345388412,3403.767958879471,451803883907771
pid.cnf,5,5,14737.659345388412,3192.2123050689697,443709686045538
pid.cnf,5,6,14737.659345388412,3398.1067130565643,457877150091594
pid.cnf,5,7,14737.659345388412,3493.6343598365784,448222751089034
pid.cnf,5,8,14737.659345388412,3421.8427040576935,449227981353943
pid.cnf,5,9,14737.659345388412,3362.949151277542,451432158132727
pid.cnf,5,10,14737.659345388412,3618.0937719345093,453348378325209
prpmc1100.cnf,5,1,15153.14252614975,1925.9742839336395,439470122126548
prpmc1100.cnf,5,2,15153.14252614975,1907.4091849327087,426851359465222
prpmc1100.cnf,5,3,15153.14252614975,1924.5015692710876,445488301241950
prpmc1100.cnf,5,4,15153.14252614975,1828.281631231308,437263115863514
prpmc1100.cnf,5,5,15153.14252614975,1827.0685405731201,448696634420619
prpmc1100.cnf,5,6,15153.14252614975,1866.5618348121643,447925203990716
prpmc1100.cnf,5,7,15153.14252614975,1925.1429467201233,443511191464649
prpmc1100.cnf,5,8,15153.14252614975,1916.3488748073578,452533351326957
prpmc1100.cnf,5,9,15153.14252614975,1898.9083194732666,439572298342429
prpmc1100.cnf,5,10,15153.14252614975,2112.6842250823975,439495666180518
psim.cnf,5,1,13953.88212800026,2371.9907019138336,379592374628784
psim.cnf,5,2,13953.88212800026,2341.828055858612,379969766977561
psim.cnf,5,3,13953.88212800026,2333.80117893219,379219270829424
psim.cnf,5,4,13953.88212800026,2388.5598289966583,374356055789498
psim.cnf,5,5,13953.88212800026,2261.8526196479797,374664831347588
psim.cnf,5,6,13953.88212800026,2341.454651594162,382804498142810
psim.cnf,5,7,13953.88212800026,2388.550206422806,367897500366103
psim.cnf,5,8,13953.88212800026,2391.6185932159424,371868697127101
psim.cnf,5,9,13953.88212800026,2382.4363033771515,359054511466342
psim.cnf,5,10,13953.88212800026,2370.987012863159,381011884486117
rattler.cnf,5,1,17479.734357595444,5034.599018335342,658235165096841
rattler.cnf,5,2,17479.734357595444,4939.635175704956,653047653546104
rattler.cnf,5,3,17479.734357595444,4934.516384363174,621112261656356
rattler.cnf,5,4,17479.734357595444,5105.5906455516815,638129035948311
rattler.cnf,5,5,17479.734357595444,4741.826940774918,618261662561530
rattler.cnf,5,6,17479.734357595444,4899.309246301651,637434473732312
rattler.cnf,5,7,17479.734357595444,4902.881147146225,648019312503201
rattler.cnf,5,8,17479.734357595444,4961.302952051163,638121800925227
rattler.cnf,5,9,17479.734357595444,4723.095432758331,537424749651660
rattler.cnf,5,10,17479.734357595444,5435.162940263748,613718068065208
ref4955.cnf,5,1,15144.557640314102,5707.545258522034,434444286717809
ref4955.cnf,5,2,15144.557640314102,5683.803817510605,413718329743828
ref4955.cnf,5,3,15144.557640314102,5701.963371515274,421536234789314
ref4955.cnf,5,4,15144.557640314102,5828.612626791,416861507956738
ref4955.cnf,5,5,15144.557640314102,5454.180173397064,445795764722394
ref4955.cnf,5,6,15144.557640314102,5870.45272898674,444689646274857
ref4955.cnf,5,7,15144.557640314102,5941.385864973068,441371290932247
ref4955.cnf,5,8,15144.557640314102,5810.021194219589,400640105746482
ref4955.cnf,5,9,15144.557640314102,6634.265918254852,422602312750062
ref4955.cnf,5,10,15144.557640314102,5388.407162904739,441611533852979
refidt334.cnf,5,1,15745.56760764122,2923.6200211048126,542841165783892
refidt334.cnf,5,2,15745.56760764122,3011.5412011146545,515614775310802
refidt334.cnf,5,3,15745.56760764122,3033.5808103084564,532313147951044
refidt334.cnf,5,4,15745.56760764122,3103.4105048179626,540068107494966
refidt334.cnf,5,5,15745.56760764122,2871.0686497688293,488106277176286
refidt334.cnf,5,6,15745.56760764122,2945.4193873405457,543945587266927
refidt334.cnf,5,7,15745.56760764122,3003.898465156555,535068199367964
refidt334.cnf,5,8,15745.56760764122,3038.0112595558167,530854591318557
refidt334.cnf,5,9,15745.56760764122,3102.8935854434967,528351636109721
refidt334.cnf,5,10,15745.56760764122,3044.5107567310333,552054681960301
sa1100mm.cnf,5,1,15801.617129564285,1466.2558271884918,446475542376720
sa1100mm.cnf,5,2,15801.617129564285,1497.097985982895,434371370217519
sa1100mm.cnf,5,3,15801.617129564285,1504.9290058612823,423325486334532
sa1100mm.cnf,5,4,15801.617129564285,1454.7782101631165,433806610608578
sa1100mm.cnf,5,5,15801.617129564285,1421.3328149318695,424505884796464
sa1100mm.cnf,5,6,15801.617129564285,1504.515872001648,420720469039236
sa1100mm.cnf,5,7,15801.617129564285,1839.5911853313446,440527758747420
sa1100mm.cnf,5,8,15801.617129564285,1510.946916103363,433755731364529
sa1100mm.cnf,5,9,15801.617129564285,1642.873501777649,418898992102290
sa1100mm.cnf,5,10,15801.617129564285,1506.7734596729279,427980937164994
sam7ex256.cnf,5,1,-1,-1,-1
sam7ex256.cnf,5,2,-1,-1,-1
sam7ex256.cnf,5,3,-1,-1,-1
sam7ex256.cnf,5,4,-1,-1,-1
sam7ex256.cnf,5,5,-1,-1,-1
sam7ex256.cnf,5,6,-1,-1,-1
sam7ex256.cnf,5,7,-1,-1,-1
sam7ex256.cnf,5,8,-1,-1,-1
sam7ex256.cnf,5,9,-1,-1,-1
sam7ex256.cnf,5,10,-1,-1,-1
se7751.cnf,5,1,-1,-1,-1
se7751.cnf,5,2,-1,-1,-1
se7751.cnf,5,3,-1,-1,-1
se7751.cnf,5,4,-1,-1,-1
se7751.cnf,5,5,-1,-1,-1
se7751.cnf,5,6,-1,-1,-1
se7751.cnf,5,7,-1,-1,-1
se7751.cnf,5,8,-1,-1,-1
se7751.cnf,5,9,-1,-1,-1
se7751.cnf,5,10,-1,-1,-1
sh4_202_md.cnf,5,1,15971.702199935913,2364.3301746845245,521960785879612
sh4_202_md.cnf,5,2,15971.702199935913,2279.6192932128906,504478733065810
sh4_202_md.cnf,5,3,15971.702199935913,2236.0028970241547,510563028794343
sh4_202_md.cnf,5,4,15971.702199935913,2291.5786967277527,493004480966546
sh4_202_md.cnf,5,5,15971.702199935913,2210.2275915145874,519077512275182
sh4_202_md.cnf,5,6,15971.702199935913,2389.080669403076,518553815640908
sh4_202_md.cnf,5,7,15971.702199935913,2292.4158346652985,503201854755277
sh4_202_md.cnf,5,8,15971.702199935913,2392.37691283226,514364242566715
sh4_202_md.cnf,5,9,15971.702199935913,2858.1451330184937,491368664513420
sh4_202_md.cnf,5,10,15971.702199935913,2165.3288815021515,540996275900700
sh7708.cnf,5,1,15627.732289552689,4191.9641726017,485472690427976
sh7708.cnf,5,2,15627.732289552689,4194.02278470993,506076122338828
sh7708.cnf,5,3,15627.732289552689,4245.695003032684,490606244291542
sh7708.cnf,5,4,15627.732289552689,4204.086296796799,473700124770068
sh7708.cnf,5,5,15627.732289552689,4014.486905813217,495497540557052
sh7708.cnf,5,6,15627.732289552689,4382.289176940918,473855861797390
sh7708.cnf,5,7,15627.732289552689,4198.86194562912,492798098750143
sh7708.cnf,5,8,15627.732289552689,4311.353618144989,501634733041136
sh7708.cnf,5,9,15627.732289552689,5252.658389806747,462429378422418
sh7708.cnf,5,10,15627.732289552689,4437.077714681625,482680960012284
skmb91302.cnf,5,1,15249.353158712387,2228.6745042800903,426006526665226
skmb91302.cnf,5,2,15249.353158712387,2137.257198572159,430891350994573
skmb91302.cnf,5,3,15249.353158712387,2057.2000749111176,437715151511792
skmb91302.cnf,5,4,15249.353158712387,2145.523475408554,419058113282462
skmb91302.cnf,5,5,15249.353158712387,2004.842497587204,432137479650018
skmb91302.cnf,5,6,15249.353158712387,2190.8643097877502,438283386178675
skmb91302.cnf,5,7,15249.353158712387,2159.1730785369873,440057873384030
skmb91302.cnf,5,8,15249.353158712387,2157.079533100128,443571956192386
skmb91302.cnf,5,9,15249.353158712387,2487.3649129867554,448710990767444
skmb91302.cnf,5,10,15249.353158712387,2168.1059443950653,446218733456553
sleb.cnf,5,1,14180.758455514908,1391.18590092659,376899780039626
sleb.cnf,5,2,14180.758455514908,1646.7470541000366,385518090333071
sleb.cnf,5,3,14180.758455514908,1435.7783505916595,385774298429954
sleb.cnf,5,4,14180.758455514908,1517.348626613617,376210668606629
sleb.cnf,5,5,14180.758455514908,1482.387256860733,388349631541732
sleb.cnf,5,6,14180.758455514908,1470.1098997592926,375389035744209
sleb.cnf,5,7,14180.758455514908,1448.860412120819,393062977048193
sleb.cnf,5,8,14180.758455514908,1461.2228500843048,388181771064464
sleb.cnf,5,9,14180.758455514908,1422.0549759864807,392493134901676
sleb.cnf,5,10,14180.758455514908,1723.5770633220673,384153119610019
smdk2410.cnf,5,1,17411.238335609436,3736.1005618572235,489466500052368
smdk2410.cnf,5,2,17411.238335609436,3668.89214015007,526147901110642
smdk2410.cnf,5,3,17411.238335609436,3678.560267686844,501536332661845
smdk2410.cnf,5,4,17411.238335609436,3480.656367778778,481722447049797
smdk2410.cnf,5,5,17411.238335609436,3423.6810472011566,519746957300704
smdk2410.cnf,5,6,17411.238335609436,3753.5648884773254,526008750158252
smdk2410.cnf,5,7,17411.238335609436,3731.3682401180267,486828681998367
smdk2410.cnf,5,8,17411.238335609436,3895.863180398941,519698556969438
smdk2410.cnf,5,9,17411.238335609436,3635.6019554138184,479072528912979
smdk2410.cnf,5,10,17411.238335609436,3829.4053716659546,503514696202345
snds.cnf,5,1,15042.730601787567,1993.546087026596,437847728094845
snds.cnf,5,2,15042.730601787567,1980.6007661819458,446036007643126
snds.cnf,5,3,15042.730601787567,1928.2279472351074,416661305522795
snds.cnf,5,4,15042.730601787567,1848.285472393036,426886644836449
snds.cnf,5,5,15042.730601787567,2008.0837190151215,414469088871116
snds.cnf,5,6,15042.730601787567,1986.7641723155975,442182110789717
snds.cnf,5,7,15042.730601787567,1972.6696758270264,425990738944553
snds.cnf,5,8,15042.730601787567,1987.8434381484985,425845592179944
snds.cnf,5,9,15042.730601787567,1930.2128746509552,399218668465485
snds.cnf,5,10,15042.730601787567,1992.304918050766,403588086586298
sparc_erc32.cnf,5,1,14055.51387166977,1648.989413022995,338315615353951
sparc_erc32.cnf,5,2,14055.51387166977,1698.2201302051544,351400317153034
sparc_erc32.cnf,5,3,14055.51387166977,1657.503352880478,355104606375534
sparc_erc32.cnf,5,4,14055.51387166977,1607.409115076065,353278834031476
sparc_erc32.cnf,5,5,14055.51387166977,1803.6827912330627,352881221387659
sparc_erc32.cnf,5,6,14055.51387166977,1712.4808735847473,359750182673192
sparc_erc32.cnf,5,7,14055.51387166977,1742.8868644237518,341662864651391
sparc_erc32.cnf,5,8,14055.51387166977,1839.8732957839966,345176462095734
sparc_erc32.cnf,5,9,14055.51387166977,1666.9726305007935,337707024572599
sparc_erc32.cnf,5,10,14055.51387166977,1742.7482290267944,359389085476257
sparc_leon.cnf,5,1,13074.929186105728,1681.5686638355255,354414870156667
sparc_leon.cnf,5,2,13074.929186105728,2120.1052951812744,352053537925019
sparc_leon.cnf,5,3,13074.929186105728,1670.5223774909973,339163585175969
sparc_leon.cnf,5,4,13074.929186105728,1799.6308948993683,335317291437820
sparc_leon.cnf,5,5,13074.929186105728,1720.019462108612,346961661721035
sparc_leon.cnf,5,6,13074.929186105728,1812.708603143692,272531009161603
sparc_leon.cnf,5,7,13074.929186105728,1856.7332789897919,352232057887549
sparc_leon.cnf,5,8,13074.929186105728,1827.2719798088074,343565725161087
sparc_leon.cnf,5,9,13074.929186105728,1719.9779846668243,360784787001492
sparc_leon.cnf,5,10,13074.929186105728,1724.4339509010315,360569751592081
sparclite_sim.cnf,5,1,12958.266147136688,1774.0641853809357,347375503452355
sparclite_sim.cnf,5,2,12958.266147136688,1651.8764328956604,333312999131232
sparclite_sim.cnf,5,3,12958.266147136688,1674.8015675544739,354118689309742
sparclite_sim.cnf,5,4,12958.266147136688,1590.8225779533386,335288890534691
sparclite_sim.cnf,5,5,12958.266147136688,1556.0873622894287,336558816631780
sparclite_sim.cnf,5,6,12958.266147136688,1695.6326968669891,358192190272930
sparclite_sim.cnf,5,7,12958.266147136688,1643.3430905342102,354812482800484
sparclite_sim.cnf,5,8,12958.266147136688,1680.0264072418213,351582894387440
sparclite_sim.cnf,5,9,12958.266147136688,1645.6499435901642,357052096875862
sparclite_sim.cnf,5,10,12958.266147136688,1968.3185200691223,353944226619088
stb.cnf,5,1,15893.985440254211,2162.949238538742,467547055220357
stb.cnf,5,2,15893.985440254211,2169.59512257576,496168750526598
stb.cnf,5,3,15893.985440254211,2101.403541326523,496576647027350
stb.cnf,5,4,15893.985440254211,2027.9657847881317,493698391437541
stb.cnf,5,5,15893.985440254211,2168.9278457164764,474785781853409
stb.cnf,5,6,15893.985440254211,2209.4251766204834,468558178940530
stb.cnf,5,7,15893.985440254211,2170.03960108757,469781868442784
stb.cnf,5,8,15893.985440254211,2542.430239677429,497036248718337
stb.cnf,5,9,15893.985440254211,2218.89857339859,459302949888271
stb.cnf,5,10,15893.985440254211,2146.8484070301056,508635446394632
stdeval1.cnf,5,1,13990.695400238037,1544.9431993961334,373749314433632
stdeval1.cnf,5,2,13990.695400238037,1598.0010423660278,374243792006692
stdeval1.cnf,5,3,13990.695400238037,1568.900818824768,399426510209451
stdeval1.cnf,5,4,13990.695400238037,1755.5849616527557,376088059711617
stdeval1.cnf,5,5,13990.695400238037,1605.6478788852692,389786424911243
stdeval1.cnf,5,6,13990.695400238037,1607.8981294631958,369913772177737
stdeval1.cnf,5,7,13990.695400238037,1563.700201511383,390231900202288
stdeval1.cnf,5,8,13990.695400238037,1528.28772854805,404210914835272
stdeval1.cnf,5,9,13990.695400238037,1562.7476382255554,384596637770572
stdeval1.cnf,5,10,13990.695400238037,1699.607170343399,373406298459528
stm3210e_eval.cnf,5,1,16865.962379693985,1420.3996839523315,553998391460461
stm3210e_eval.cnf,5,2,16865.962379693985,1465.3707871437073,514132486996917
stm3210e_eval.cnf,5,3,16865.962379693985,1393.4876146316528,528779488282243
stm3210e_eval.cnf,5,4,16865.962379693985,1558.253525018692,492085154386567
stm3210e_eval.cnf,5,5,16865.962379693985,1464.5055148601532,537157105886901
stm3210e_eval.cnf,5,6,16865.962379693985,1490.5717689990997,525202251711509
stm3210e_eval.cnf,5,7,16865.962379693985,1439.8238060474396,551797960717638
stm3210e_eval.cnf,5,8,16865.962379693985,1434.0522294044495,536419531336234
stm3210e_eval.cnf,5,9,16865.962379693985,1418.8437387943268,493750843580157
stm3210e_eval.cnf,5,10,16865.962379693985,1495.6243042945862,557993586943239
toybox.cnf,5,1,1564.45827293396,547.5642759799957,1482771000020
toybox.cnf,5,2,1564.45827293396,555.123875617981,1516142152574
toybox.cnf,5,3,1564.45827293396,546.6327123641968,1491135800792
toybox.cnf,5,4,1564.45827293396,532.5973205566406,1469563419853
toybox.cnf,5,5,1564.45827293396,555.7662084102631,1497123237134
toybox.cnf,5,6,1564.45827293396,556.7223436832428,1507953452871
toybox.cnf,5,7,1564.45827293396,548.2585797309875,1484003707502
toybox.cnf,5,8,1564.45827293396,638.1645166873932,1479777281849
toybox.cnf,5,9,1564.45827293396,550.6475193500519,1496594933927
toybox.cnf,5,10,1564.45827293396,579.4330058097839,1489550891172
ts1000.cnf,5,1,16309.33609676361,2041.8115484714508,595333475959661
ts1000.cnf,5,2,16309.33609676361,2153.2898466587067,578686353080126
ts1000.cnf,5,3,16309.33609676361,2140.160125017166,622278777819865
ts1000.cnf,5,4,16309.33609676361,2008.7369737625122,618644933039736
ts1000.cnf,5,5,16309.33609676361,2165.0073325634003,535752134187354
ts1000.cnf,5,6,16309.33609676361,2082.6047246456146,608230196773667
ts1000.cnf,5,7,16309.33609676361,2316.195167541504,583396638672482
ts1000.cnf,5,8,16309.33609676361,1912.3780312538147,593447990460538
ts1000.cnf,5,9,16309.33609676361,2010.455391407013,628236911997096
ts1000.cnf,5,10,16309.33609676361,2159.8340425491333,560510272868574
ts6.cnf,5,1,14977.55493593216,1860.8574912548065,471623028573218
ts6.cnf,5,2,14977.55493593216,2050.0286979675293,489163338774713
ts6.cnf,5,3,14977.55493593216,1871.0637502670288,489141440759480
ts6.cnf,5,4,14977.55493593216,1858.308248758316,485041037407133
ts6.cnf,5,5,14977.55493593216,1916.6871211528778,498207219065871
ts6.cnf,5,6,14977.55493593216,2120.711559534073,491227226710407
ts6.cnf,5,7,14977.55493593216,1878.5460810661316,464916761408165
ts6.cnf,5,8,14977.55493593216,1966.0959742069244,490094004422108
ts6.cnf,5,9,14977.55493593216,1902.191802740097,497895172348803
ts6.cnf,5,10,14977.55493593216,1936.3714625835419,463334629807593
tx39_sim.cnf,5,1,14029.40869808197,1620.5501565933228,364808906265739
tx39_sim.cnf,5,2,14029.40869808197,1478.922019958496,360352497857322
