Benchmark,twise,seed, ApproxMaxCov Time, Strategy 3 Time, Strategy 3 Combinations
calm16_ceb.cnf,3,6,6987.653763055801,1669.5881173610687,1680480554
calm16_ceb.cnf,3,7,6987.653763055801,1675.8432533740997,1694905800
calm16_ceb.cnf,3,8,6987.653763055801,1707.9985811710358,1681813980
calm16_ceb.cnf,3,9,6987.653763055801,1800.139264345169,1723938123
calm16_ceb.cnf,3,10,6987.653763055801,1912.1845064163208,1670358638
calm32_ceb.cnf,3,1,7042.790337085724,1902.5867652893066,1735878348
calm32_ceb.cnf,3,2,7042.790337085724,1821.623373746872,1691329794
calm32_ceb.cnf,3,3,7042.790337085724,1840.2719206809998,1743818294
calm32_ceb.cnf,3,4,7042.790337085724,1893.6600663661957,1687268905
calm32_ceb.cnf,3,5,7042.790337085724,1759.0837099552155,1710482641
calm32_ceb.cnf,3,6,7042.790337085724,1635.3671655654907,1712119119
calm32_ceb.cnf,3,7,7042.790337085724,1740.848397731781,1694602749
calm32_ceb.cnf,3,8,7042.790337085724,1780.5789008140564,1713694986
calm32_ceb.cnf,3,9,7042.790337085724,1672.6788260936737,1684541443
calm32_ceb.cnf,3,10,7042.790337085724,1749.5002562999725,1677692481
ceb_v850.cnf,3,1,7174.527140378952,835.8811779022217,1726577103
ceb_v850.cnf,3,2,7174.527140378952,858.2003574371338,1708649134
ceb_v850.cnf,3,3,7174.527140378952,740.2870075702667,1698864502
ceb_v850.cnf,3,4,7174.527140378952,828.247067451477,1815775065
ceb_v850.cnf,3,5,7174.527140378952,823.9134206771851,1699748275
ceb_v850.cnf,3,6,7174.527140378952,787.9903473854065,1711489833
ceb_v850.cnf,3,7,7174.527140378952,848.2917392253876,1707575980
ceb_v850.cnf,3,8,7174.527140378952,860.2198235988617,1838942547
ceb_v850.cnf,3,9,7174.527140378952,795.0748198032379,1694571890
ceb_v850.cnf,3,10,7174.527140378952,1000.166464805603,1776447160
cerf.cnf,3,1,8081.858681201935,2672.8110733032227,2086287851
cerf.cnf,3,2,8081.858681201935,2639.4270334243774,2103845913
cerf.cnf,3,3,8081.858681201935,2707.6839587688446,2097368939
cerf.cnf,3,4,8081.858681201935,2765.9107291698456,2098305369
cerf.cnf,3,5,8081.858681201935,2654.2365503311157,2077547839
cerf.cnf,3,6,8081.858681201935,2612.828050851822,2192260505
cerf.cnf,3,7,8081.858681201935,2489.6373240947723,2092452682
cerf.cnf,3,8,8081.858681201935,2564.8906376361847,2215827325
cerf.cnf,3,9,8081.858681201935,2630.5901491642,2256015777
cerf.cnf,3,10,8081.858681201935,2547.9015560150146,2231746634
cerfpda.cnf,3,1,8453.024721622467,2873.430918455124,2176066711
cerfpda.cnf,3,2,8453.024721622467,2661.823744535446,2145192492
cerfpda.cnf,3,3,8453.024721622467,2421.251920223236,2279681238
cerfpda.cnf,3,4,8453.024721622467,2501.0608479976654,2180431130
cerfpda.cnf,3,5,8453.024721622467,2444.5922615528107,2169520084
cerfpda.cnf,3,6,8453.024721622467,2451.4050776958466,2176551647
cerfpda.cnf,3,7,8453.024721622467,2348.17205119133,2177602340
cerfpda.cnf,3,8,8453.024721622467,2363.1845524311066,2148829507
cerfpda.cnf,3,9,8453.024721622467,2449.7613246440887,2143576041
cerfpda.cnf,3,10,8453.024721622467,2411.2934155464172,2182451694
cma230.cnf,3,1,7174.7807540893555,972.3400392532349,1879562330
cma230.cnf,3,2,7174.7807540893555,915.6869504451752,1853485158
cma230.cnf,3,3,7174.7807540893555,803.9409153461456,1879228008
cma230.cnf,3,4,7174.7807540893555,914.7361409664154,1873945709
cma230.cnf,3,5,7174.7807540893555,989.1943686008453,1780736534
cma230.cnf,3,6,7174.7807540893555,958.2743315696716,1875216135
cma230.cnf,3,7,7174.7807540893555,883.9226615428925,1853886345
cma230.cnf,3,8,7174.7807540893555,906.8894035816193,1816174743
cma230.cnf,3,9,7174.7807540893555,939.0641710758209,1796784025
cma230.cnf,3,10,7174.7807540893555,886.5748856067657,1874948677
cma28x.cnf,3,1,7264.717917919159,820.7462685108185,1781532745
cma28x.cnf,3,2,7264.717917919159,814.8921208381653,1776223346
cma28x.cnf,3,3,7264.717917919159,789.0030298233032,1756493357
cma28x.cnf,3,4,7264.717917919159,789.1673872470856,1792807024
cma28x.cnf,3,5,7264.717917919159,799.7200140953064,1768554214
cma28x.cnf,3,6,7264.717917919159,783.4668114185333,1769799629
cma28x.cnf,3,7,7264.717917919159,780.5706927776337,1767833185
cma28x.cnf,3,8,7264.717917919159,797.0521187782288,1874938836
cma28x.cnf,3,9,7264.717917919159,793.3949172496796,1788677491
cma28x.cnf,3,10,7264.717917919159,799.0810060501099,1879658302
cme555.cnf,3,1,8032.992386102676,1360.1345794200897,2007554375
cme555.cnf,3,2,8032.992386102676,1408.7644135951996,2008621372
cme555.cnf,3,3,8032.992386102676,1357.506553888321,2006258736
cme555.cnf,3,4,8032.992386102676,1459.0473549365997,2000085398
cme555.cnf,3,5,8032.992386102676,1368.6912231445312,2012203432
cme555.cnf,3,6,8032.992386102676,1334.0839064121246,2005953880
cme555.cnf,3,7,8032.992386102676,1364.4452040195465,2005801452
cme555.cnf,3,8,8032.992386102676,1423.8074898719788,2005039311
cme555.cnf,3,9,8032.992386102676,1408.0270583629608,1989644072
cme555.cnf,3,10,8032.992386102676,1375.3938500881195,2026150604
cq7708.cnf,3,1,8696.72602057457,2175.1216542720795,1943094842
cq7708.cnf,3,2,8696.72602057457,2204.9396748542786,1943664957
cq7708.cnf,3,3,8696.72602057457,2179.743262052536,1891214367
cq7708.cnf,3,4,8696.72602057457,2245.9691121578217,1961124733
cq7708.cnf,3,5,8696.72602057457,2213.2966661453247,2033885674
cq7708.cnf,3,6,8696.72602057457,2034.8704619407654,2024621304
cq7708.cnf,3,7,8696.72602057457,2035.3682599067688,1971671862
cq7708.cnf,3,8,8696.72602057457,2108.1017186641693,1988917845
cq7708.cnf,3,9,8696.72602057457,2141.107922554016,1963904044
cq7708.cnf,3,10,8696.72602057457,2475.012291431427,1926561504
cq7750.cnf,3,1,8068.943824052811,781.1714608669281,2116598234
cq7750.cnf,3,2,8068.943824052811,855.1342930793762,2128821425
cq7750.cnf,3,3,8068.943824052811,846.1343359947205,1972135401
cq7750.cnf,3,4,8068.943824052811,763.013778924942,1988789498
cq7750.cnf,3,5,8068.943824052811,927.7723731994629,1975038409
cq7750.cnf,3,6,8068.943824052811,751.3738911151886,2063045381
cq7750.cnf,3,7,8068.943824052811,831.8419263362885,1985122541
cq7750.cnf,3,8,8068.943824052811,747.601580619812,2004068486
cq7750.cnf,3,9,8068.943824052811,785.6254725456238,2002387798
cq7750.cnf,3,10,8068.943824052811,745.6297433376312,2131113273
csb281.cnf,3,1,7597.585359573364,2732.9120378494263,2058534293
csb281.cnf,3,2,7597.585359573364,2380.5779983997345,2069306061
csb281.cnf,3,3,7597.585359573364,2747.938833475113,1953984772
csb281.cnf,3,4,7597.585359573364,3179.3537340164185,1945465922
csb281.cnf,3,5,7597.585359573364,2772.1002011299133,1961377163
csb281.cnf,3,6,7597.585359573364,2644.5628764629364,1936806265
csb281.cnf,3,7,7597.585359573364,2577.5520837306976,1952928716
csb281.cnf,3,8,7597.585359573364,2639.9994790554047,2018404174
csb281.cnf,3,9,7597.585359573364,2501.3285233974457,2075712800
csb281.cnf,3,10,7597.585359573364,3180.550329685211,1959617070
dreamcast.cnf,3,1,9168.960792541504,1765.0236701965332,2024487075
dreamcast.cnf,3,2,9168.960792541504,1724.1208057403564,1981144698
dreamcast.cnf,3,3,9168.960792541504,1864.2604508399963,2057583551
dreamcast.cnf,3,4,9168.960792541504,1844.6343069076538,2017853038
dreamcast.cnf,3,5,9168.960792541504,1848.4584023952484,1981513255
dreamcast.cnf,3,6,9168.960792541504,1681.0903708934784,2072473279
dreamcast.cnf,3,7,9168.960792541504,1777.78125166893,2005838059
dreamcast.cnf,3,8,9168.960792541504,1690.9268720149994,1998172060
dreamcast.cnf,3,9,9168.960792541504,1685.5927731990814,2007901982
dreamcast.cnf,3,10,9168.960792541504,1646.6927871704102,2109550177
e7t.cnf,3,1,7683.9140865802765,3260.1956140995026,2152284862
e7t.cnf,3,2,7683.9140865802765,2901.604329109192,2051606098
e7t.cnf,3,3,7683.9140865802765,2964.9438965320587,2102821941
e7t.cnf,3,4,7683.9140865802765,3507.5228264331818,2175301506
e7t.cnf,3,5,7683.9140865802765,2634.7984731197357,2060751784
e7t.cnf,3,6,7683.9140865802765,2789.880583047867,2083082502
e7t.cnf,3,7,7683.9140865802765,2841.7073481082916,2128887148
e7t.cnf,3,8,7683.9140865802765,2900.4146780967712,2139861971
e7t.cnf,3,9,7683.9140865802765,2966.017862558365,2061209068
e7t.cnf,3,10,7683.9140865802765,3403.2356843948364,2118369608
ea2468.cnf,3,1,11349.787413835526,2467.2363047599792,2591327668
ea2468.cnf,3,2,11349.787413835526,2325.9465935230255,2530746409
ea2468.cnf,3,3,11349.787413835526,2518.006603240967,2586942156
ea2468.cnf,3,4,11349.787413835526,2254.014037847519,2515754077
ea2468.cnf,3,5,11349.787413835526,2306.6384830474854,2552877946
ea2468.cnf,3,6,11349.787413835526,2218.9974241256714,2593979373
ea2468.cnf,3,7,11349.787413835526,2170.7789380550385,2576845280
ea2468.cnf,3,8,11349.787413835526,2212.2783994674683,2542475104
ea2468.cnf,3,9,11349.787413835526,2210.481050014496,2551552094
ea2468.cnf,3,10,11349.787413835526,2165.9814054965973,2697191889
eb40.cnf,3,1,7739.275540590286,2640.6990206241608,1993138184
eb40.cnf,3,2,7739.275540590286,2663.771491765976,2061096656
eb40.cnf,3,3,7739.275540590286,2812.2941138744354,1984043636
eb40.cnf,3,4,7739.275540590286,2581.8050770759583,1964565550
eb40.cnf,3,5,7739.275540590286,2570.5546505451202,2032022747
eb40.cnf,3,6,7739.275540590286,2766.6988270282745,1988698326
eb40.cnf,3,7,7739.275540590286,2554.0959548950195,2015910359
eb40.cnf,3,8,7739.275540590286,2490.411442756653,1987409335
eb40.cnf,3,9,7739.275540590286,2547.247041463852,2008964130
eb40.cnf,3,10,7739.275540590286,2482.610617876053,1984473300
eb40a.cnf,3,1,7828.83323764801,1228.092122554779,1995455638
eb40a.cnf,3,2,7828.83323764801,1231.1844487190247,1967029117
eb40a.cnf,3,3,7828.83323764801,1174.2979555130005,1993373898
eb40a.cnf,3,4,7828.83323764801,1290.0786004066467,1947790966
eb40a.cnf,3,5,7828.83323764801,1283.792156457901,1999690902
eb40a.cnf,3,6,7828.83323764801,1159.8295197486877,1987846519
eb40a.cnf,3,7,7828.83323764801,1211.5198619365692,2078509893
eb40a.cnf,3,8,7828.83323764801,1165.6504259109497,2021585066
eb40a.cnf,3,9,7828.83323764801,1204.495534658432,2037090441
eb40a.cnf,3,10,7828.83323764801,1154.4341344833374,1974063963
eb42.cnf,3,1,7373.670531988144,1115.805639743805,2016195007
eb42.cnf,3,2,7373.670531988144,1063.405339717865,1964181015
eb42.cnf,3,3,7373.670531988144,1069.4473288059235,2006526191
eb42.cnf,3,4,7373.670531988144,1112.9854769706726,1956417733
eb42.cnf,3,5,7373.670531988144,982.4945533275604,1962204907
eb42.cnf,3,6,7373.670531988144,1048.9624662399292,2009702080
eb42.cnf,3,7,7373.670531988144,985.2796723842621,1956841184
eb42.cnf,3,8,7373.670531988144,1131.0296161174774,1952888968
eb42.cnf,3,9,7373.670531988144,1047.675616979599,2030098340
eb42.cnf,3,10,7373.670531988144,1059.1647436618805,1979001827
eb55.cnf,3,1,8025.683401823044,1122.856036901474,2117908693
eb55.cnf,3,2,8025.683401823044,1158.1973826885223,2117523997
eb55.cnf,3,3,8025.683401823044,1202.7585055828094,2115600514
eb55.cnf,3,4,8025.683401823044,1186.5375800132751,2106521674
eb55.cnf,3,5,8025.683401823044,1129.9748260974884,2119909116
eb55.cnf,3,6,8025.683401823044,1179.4321868419647,2119216662
eb55.cnf,3,7,8025.683401823044,1099.9535624980927,2139990279
eb55.cnf,3,8,8025.683401823044,1150.3679010868073,2126756715
eb55.cnf,3,9,8025.683401823044,1164.2776095867157,2136989645
eb55.cnf,3,10,8025.683401823044,1116.6552951335907,2076746157
ebsa285.cnf,3,1,7987.493378400803,1613.691146850586,2020844796
ebsa285.cnf,3,2,7987.493378400803,1275.0048995018005,1982647271
ebsa285.cnf,3,3,7987.493378400803,1320.982591867447,2012292030
ebsa285.cnf,3,4,7987.493378400803,1193.0115394592285,2011567219
ebsa285.cnf,3,5,7987.493378400803,1286.7710392475128,1994896572
ebsa285.cnf,3,6,7987.493378400803,1274.003627538681,2004319112
ebsa285.cnf,3,7,7987.493378400803,1237.7333810329437,2027658017
ebsa285.cnf,3,8,7987.493378400803,1300.1687939167023,1991127556
ebsa285.cnf,3,9,7987.493378400803,1274.585748910904,2007145874
ebsa285.cnf,3,10,7987.493378400803,1266.869146347046,2101516231
ec555.cnf,3,1,8109.410682439804,2026.1691765785217,2024542331
ec555.cnf,3,2,8109.410682439804,2015.4620904922485,2032792984
ec555.cnf,3,3,8109.410682439804,2086.734487056732,2008270208
ec555.cnf,3,4,8109.410682439804,2071.5372025966644,2007200679
ec555.cnf,3,5,8109.410682439804,2006.574370622635,2011707980
ec555.cnf,3,6,8109.410682439804,2035.3730611801147,1999255605
ec555.cnf,3,7,8109.410682439804,1996.7379653453827,2023854776
