Benchmark, twise, seed, approx combinations, approx coverage
cma230.cnf,4,9,1113452985028,0.9930418010338202657555746125
cma230.cnf,4,10,1113446793747,0.9930362792911713905873297503
cma28x.cnf,4,1,1092997058778,0.9957768010058913787147706690
cma28x.cnf,4,2,1093582990102,0.9963106147199686945548819050
cma28x.cnf,4,3,1094112465929,0.9967929945589496675987178348
cma28x.cnf,4,4,1093556132633,0.9962861461778540108658101862
cma28x.cnf,4,5,1093615328688,0.9963400768429062774053672964
cma28x.cnf,4,6,1092989385216,0.9957698099943792129035216434
cma28x.cnf,4,7,1093721662342,0.9964369522964759046741615271
cma28x.cnf,4,8,1093350042663,0.9960983875655157113022779771
cma28x.cnf,4,9,1093388410476,0.9961333426258096953830732988
cma28x.cnf,4,10,1093413623611,0.9961563130946796661660559867
cme555.cnf,4,1,1344221748638,0.9951542605688893169591081919
cme555.cnf,4,2,1345740420626,0.9962785638326894497833494541
cme555.cnf,4,3,1343101175131,0.9943246775771682232097146621
cme555.cnf,4,4,1345366449325,0.9960017053947883209477168388
cme555.cnf,4,5,1344833640750,0.9956072565443541363047492144
cme555.cnf,4,6,1344091059742,0.9950575089638842497796815226
cme555.cnf,4,7,1344353107733,0.9952515083356258505289050468
cme555.cnf,4,8,1344145345899,0.9950976980922651878411515908
cme555.cnf,4,9,1343682238068,0.9947548500974388683543485754
cme555.cnf,4,10,1344834310949,0.9956077527060856026951193999
cq7708.cnf,4,1,1210010573665,0.9968245579634143524811047466
cq7708.cnf,4,2,1211264323312,0.9978574154151324306321007021
cq7708.cnf,4,3,1209450491957,0.9963631543912873337723311467
cq7708.cnf,4,4,1210506313384,0.9972329556559736040090892443
cq7708.cnf,4,5,1211281481176,0.9978715503165701858135832458
cq7708.cnf,4,6,1211355627660,0.9979326332837330034906386486
cq7708.cnf,4,7,1210820057186,0.9974914224277102593983342720
cq7708.cnf,4,8,1210028957091,0.9968397025009044658183418824
cq7708.cnf,4,9,1210828023337,0.9974979850604029579111982478
cq7708.cnf,4,10,1211424259117,0.9979891728903078389663392598
cq7750.cnf,4,1,1309471531191,0.9979872322540711946846420363
cq7750.cnf,4,2,1310324707846,0.9986374635788964171651537407
cq7750.cnf,4,3,1309261766718,0.9978273645052518665107689591
cq7750.cnf,4,4,1309096375499,0.9977013149341406779281441397
cq7750.cnf,4,5,1310219153288,0.9985570173082589712938973634
cq7750.cnf,4,6,1309218065786,0.9977940587241525735870710957
cq7750.cnf,4,7,1308623733113,0.9973411001028788753109945993
cq7750.cnf,4,8,1309334377497,0.9978827033412936959055948960
cq7750.cnf,4,9,1309597927733,0.9980835628211071467828828652
cq7750.cnf,4,10,1309391524870,0.9979262570553320519467617603
csb281.cnf,4,1,1241378316084,0.9919550831464420107494143139
csb281.cnf,4,2,1240567376212,0.9913070809075321981396505322
csb281.cnf,4,3,1239915609667,0.9907862701853205849816491296
csb281.cnf,4,4,1241557989008,0.9920986553902587170562024078
csb281.cnf,4,5,1241536886483,0.9920817928781060894279201774
csb281.cnf,4,6,1241764190819,0.9922634262195258936315378576
csb281.cnf,4,7,1242213976057,0.9926228386141017801717646078
csb281.cnf,4,8,1240572199646,0.9913109351957959200066591424
csb281.cnf,4,9,1242359282012,0.9927389490526410859319489691
csb281.cnf,4,10,1240601140251,0.9913340609261773267768064521
dreamcast.cnf,4,1,1273611283930,0.9959218639874163042287882589
dreamcast.cnf,4,2,1274501003161,0.9966175949738981041159577774
dreamcast.cnf,4,3,1274247804965,0.9964196023661846578071139421
dreamcast.cnf,4,4,1273583720582,0.9959003103617031368060236113
dreamcast.cnf,4,5,1274231779762,0.9964070711879170711655060250
dreamcast.cnf,4,6,1274040118343,0.9962571983027806009793862087
dreamcast.cnf,4,7,1274042041367,0.9962587020438912032933719613
dreamcast.cnf,4,8,1273590771671,0.9959058240798906455212135859
dreamcast.cnf,4,9,1274556129856,0.9966607022245424720642448573
dreamcast.cnf,4,10,1274414467068,0.9965499266137554303224501141
e7t.cnf,4,1,1357588206776,0.9967304249130744467958202971
e7t.cnf,4,2,1354713051070,0.9946195085437151217582801876
e7t.cnf,4,3,1356025971823,0.9955834444806091325885440404
e7t.cnf,4,4,1357363689956,0.9965655864559622040215936946
e7t.cnf,4,5,1356085619575,0.9956272373840089477701454027
e7t.cnf,4,6,1356454899480,0.9958983597426044222027662470
e7t.cnf,4,7,1356001844642,0.9955657304969062286425069133
e7t.cnf,4,8,1356794690609,0.9961478316772451633818750077
e7t.cnf,4,9,1355783359616,0.9954053205348019718325039417
e7t.cnf,4,10,1356664671913,0.9960523729884734903680653285
ea2468.cnf,4,1,1802410504986,0.9929758012526153777697071526
ea2468.cnf,4,2,1802283982789,0.9929060982190418511373479844
ea2468.cnf,4,3,1801189763477,0.9923032758902362802613243412
ea2468.cnf,4,4,1801005910910,0.9922019886698588151545328559
ea2468.cnf,4,5,1801006899365,0.9922025332249936814916024579
ea2468.cnf,4,6,1802372943709,0.9929551081646523578602052659
ea2468.cnf,4,7,1802158449047,0.9928369397406031908420584181
ea2468.cnf,4,8,1800227008636,0.9917728793701276522492276462
ea2468.cnf,4,9,1802791060031,0.9931854549079199085500740293
ea2468.cnf,4,10,1800689605418,0.9920277310862004563005250504
eb40.cnf,4,1,1221285519280,0.9959814134469800571635391583
eb40.cnf,4,2,1221817162185,0.9964149782797827298920960435
eb40.cnf,4,3,1221876987431,0.9964637668981117354591757111
eb40.cnf,4,4,1222626961646,0.9970753850389252402110191653
eb40.cnf,4,5,1221645704265,0.9962751511068469901844833027
eb40.cnf,4,6,1221399002220,0.9960739609284649379616652186
eb40.cnf,4,7,1221187455217,0.9959014403509814455296237498
eb40.cnf,4,8,1222938422978,0.9973293876392854909345690298
eb40.cnf,4,9,1221849233451,0.9964411330030947245148560212
eb40.cnf,4,10,1222356206153,0.9968545788192824703590673657
eb40a.cnf,4,1,1225159217032,0.9982663484865494809021369887
eb40a.cnf,4,2,1226462303413,0.9993281103092085240915587151
eb40a.cnf,4,3,1225638129121,0.9986565686438040366218680368
eb40a.cnf,4,4,1225464879270,0.9985154037292939158562287258
eb40a.cnf,4,5,1226224703617,0.9991345127118867109036716785
eb40a.cnf,4,6,1225659166603,0.9986737100977844975021776148
eb40a.cnf,4,7,1225424041805,0.9984821291422033038769285614
eb40a.cnf,4,8,1226063828756,0.9990034310060796879512222837
eb40a.cnf,4,9,1226016185046,0.9989646106537949694736110257
eb40a.cnf,4,10,1226545834592,0.9993961719651026154231941710
eb42.cnf,4,1,1197467501605,0.9990848973017991056367504637
eb42.cnf,4,2,1195842162124,0.9977288253196543301606899146
eb42.cnf,4,3,1197041054141,0.9987290987350705756585782212
eb42.cnf,4,4,1197524966156,0.9991328417887746420045448978
eb42.cnf,4,5,1196985404260,0.9986826682844994983908043463
eb42.cnf,4,6,1197433022874,0.9990561306092800512025497795
eb42.cnf,4,7,1197373743652,0.9990066720850657242009247270
eb42.cnf,4,8,1196589201297,0.9983521036586796182801181498
eb42.cnf,4,9,1197584850268,0.9991828049917904553728434700
eb42.cnf,4,10,1196347850180,0.9981507368110462372407133609
eb55.cnf,4,1,1335516622385,0.9974312583812077043528736546
eb55.cnf,4,2,1335703270379,0.9975706565290175635239173626
eb55.cnf,4,3,1335722953258,0.9975853566970577599434443446
eb55.cnf,4,4,1334933601924,0.9969958292578780947442808052
eb55.cnf,4,5,1336116610846,0.9978793600638364923411402209
eb55.cnf,4,6,1335243098234,0.9972269767320266033805841050
eb55.cnf,4,7,1335779965736,0.9976279364948092982973589740
eb55.cnf,4,8,1335516622385,0.9974312583812077043528736546
eb55.cnf,4,9,1336321584279,0.9980324445749426136613370135
eb55.cnf,4,10,1335859375974,0.9976872440708357521124429099
ebsa285.cnf,4,1,1290718387911,0.9934505554816631738804588633
ebsa285.cnf,4,2,1289535036133,0.9925397437258261787004707273
ebsa285.cnf,4,3,1290288420051,0.9931196143458143246075338569
ebsa285.cnf,4,4,1290015146017,0.9929092785797643760019097446
ebsa285.cnf,4,5,1290954055426,0.9936319459583764233865028571
ebsa285.cnf,4,6,1289237944638,0.9923110759439916650125803041
ebsa285.cnf,4,7,1289704265466,0.9926699975259171044530947346
ebsa285.cnf,4,8,1290753487328,0.9934775710844796551160575930
ebsa285.cnf,4,9,1289586431708,0.9925793022871756356609754326
ebsa285.cnf,4,10,1290097253582,0.9929724757936744650533376646
ec555.cnf,4,1,1348862878875,0.9989872359102277111106554035
ec555.cnf,4,2,1349187610415,0.9992277367562648079267316026
ec555.cnf,4,3,1349837073495,0.9997087384483390015588840007
ec555.cnf,4,4,1348873636027,0.9989952028116163155193594294
ec555.cnf,4,5,1349216520262,0.9992491478044872966485753448
ec555.cnf,4,6,1349318040888,0.9993243354393047082495262798
ec555.cnf,4,7,1348750601096,0.9989040813732810807275487699
ec555.cnf,4,8,1348464191911,0.9986919626141815014909323357
ec555.cnf,4,9,1349248119397,0.9992725505780569364725950935
ec555.cnf,4,10,1348480327640,0.9987039129670050224774400472
ecos-icse11.cnf,4,1,1278554561055,0.9956076300903893135064421689
ecos-icse11.cnf,4,2,1278462721104,0.9955361145221469394339366900
ecos-icse11.cnf,4,3,1277231940811,0.9945777086097198884224014537
ecos-icse11.cnf,4,4,1277793601463,0.9950150725265098953725502244
ecos-icse11.cnf,4,5,1278548313439,0.9956027650855244900470593303
ecos-icse11.cnf,4,6,1278102858440,0.9952558902556381895390641330
ecos-icse11.cnf,4,7,1278197822199,0.9953298383263129753412610312
ecos-icse11.cnf,4,8,1278167208882,0.9953059998035655173170925383
ecos-icse11.cnf,4,9,1278445227780,0.9955224925091483919915546940
ecos-icse11.cnf,4,10,1278334020221,0.9954358954270709816827423198
edb7xxx.cnf,4,1,1251539443714,0.9966540717849903710125959444
edb7xxx.cnf,4,2,1251706702893,0.9967872673807273108819551374
edb7xxx.cnf,4,3,1252384542723,0.9973270600576426749455719842
edb7xxx.cnf,4,4,1252028016579,0.9970431431304534412235620441
edb7xxx.cnf,4,5,1252404035335,0.9973425828533620597868711839
edb7xxx.cnf,4,6,1250389379659,0.9957382268797528188215356038
edb7xxx.cnf,4,7,1251417457696,0.9965569291322748087164987708
edb7xxx.cnf,4,8,1252454967641,0.9973831424141615667420607849
edb7xxx.cnf,4,9,1251709218068,0.9967892703215196225417888588
edb7xxx.cnf,4,10,1250205143045,0.9955915114306814908063936662
edosk2674.cnf,4,1,1067478497109,0.9954110861318803698906164444
edosk2674.cnf,4,2,1068005951958,0.9959029315466128839867583503
edosk2674.cnf,4,3,1067470015423,0.9954031770598977916082542143
edosk2674.cnf,4,4,1068120454719,0.9960097040183776907986484571
edosk2674.cnf,4,5,1066909694040,0.9948806839905334205293237641
edosk2674.cnf,4,6,1067972025214,0.9958712952586825708573094298
edosk2674.cnf,4,7,1067754151904,0.9956681309713141640673889237
edosk2674.cnf,4,8,1067284478541,0.9952301661095795255429455276
edosk2674.cnf,4,9,1067122266296,0.9950789051076795938465562422
edosk2674.cnf,4,10,1067515074380,0.9954451940049217997564093789
embtoolkit.cnf,4,1,10876057432610,0.9837915510687797613262481808
embtoolkit.cnf,4,2,10868236725503,0.9830841306066386569537390270
embtoolkit.cnf,4,3,10866880564504,0.9829614593407896107819623139
embtoolkit.cnf,4,4,10871946067051,0.9834196583378557824958824982
embtoolkit.cnf,4,5,10866794799382,0.9829537014742168397429198745
embtoolkit.cnf,4,6,10861407677626,0.9824664104773670944393190563
embtoolkit.cnf,4,7,10879316507264,0.9840863500001732471291187111
embtoolkit.cnf,4,8,10874041952231,0.9836092412032341843625789663
embtoolkit.cnf,4,9,10871801338406,0.9834065669378672423247876052
embtoolkit.cnf,4,10,10871302828632,0.9833614743381981805210069065
excalibur_arm9.cnf,4,1,1191416581847,0.9964913861206295675475553488
excalibur_arm9.cnf,4,2,1190454909656,0.9956870511221039921486918360
excalibur_arm9.cnf,4,3,1190714772173,0.9959043980717030029742237052
excalibur_arm9.cnf,4,4,1190324676933,0.9955781255047860357544054940
excalibur_arm9.cnf,4,5,1190686434497,0.9958806966640955137467780454
