Benchmark, twise, seed, approx combinations, approx coverage, combinations, coverage
am31_sim.cnf,2,1,2519283,1.000096465320121951219512195,2518701,0.9999583135819114294630074726
am31_sim.cnf,2,2,2516066,0.9988193915142276422764227642,2518669,0.9999456091497320555850668928
am31_sim.cnf,2,3,2515300,0.9985153074186991869918699187,2518684,0.9999515643523161370903515396
am31_sim.cnf,2,4,2520661,1.000643499110772357723577236,2518715,0.9999638717709899055346064762
am31_sim.cnf,2,5,2514841,0.9983330951473577235772357724,2518624,0.9999277435419798110692129525
am31_sim.cnf,2,6,2522652,1.001433879573170731707317073,2518668,0.9999452121362264501513812497
am31_sim.cnf,2,7,2516219,0.9988801289380081300813008130,2518633,0.9999313166635302599723837406
am31_sim.cnf,2,8,2523878,1.001920572916666666666666667,2518719,0.9999654598250123272693490487
am31_sim.cnf,2,9,2519130,1.000035727896341463414634146,2518638,0.9999333017310582871408119561
am31_sim.cnf,2,10,2513309,0.9977249269563008130081300813,2518691,0.9999543434468553751261510414
asb.cnf,2,1,2809524,0.9991535984158776402039329934,2812115,0.9999050626835188107447708028
asb.cnf,2,2,2821667,1.003472024649490167516387473,2812238,0.9999487978517854260196516689
asb.cnf,2,3,2817220,1.001890533958485069191551347,2812136,0.9999125296634667694502382678
asb.cnf,2,4,2808327,0.9987279082073925710123816460,2812104,0.9999011514083079752323830831
asb.cnf,2,5,2822180,1.003654463310269482884195193,2812240,0.9999495089927328506582676180
asb.cnf,2,6,2808840,0.9989103468681718863801893664,2812261,0.9999569759726808093637350829
asb.cnf,2,7,2821667,1.003472024649490167516387473,2812205,0.9999370640261529194824885097
asb.cnf,2,8,2808669,0.9988495339812454479242534596,2812149,0.9999171520796250296012419366
asb.cnf,2,9,2815339,1.001221592202294246176256373,2812221,0.9999427531537323165914161021
asb.cnf,2,10,2820299,1.002985521554078659868900218,2812238,0.9999487978517854260196516689
asb2305.cnf,2,1,2848316,1.000920688646995322058294350,2843507,0.9999521740246578069047345254
asb2305.cnf,2,2,2832474,0.9953536850035984166966534725,2843503,0.9999507673783242129901678938
asb2305.cnf,2,3,2850405,1.001654779709427851745232098,2843478,0.9999419758387392510241264463
asb2305.cnf,2,4,2836826,0.9968830120996761424973011875,2843243,0.9998593353666406085433368394
asb2305.cnf,2,5,2834389,0.9960266310948182799568189996,2843429,0.9999247444211527255706852091
asb2305.cnf,2,6,2845530,0.9999416662918315940985966175,2843356,0.9998990731255646366298441823
asb2305.cnf,2,7,2840482,0.9981677593109032025908600216,2843538,0.9999630755337431597426259203
asb2305.cnf,2,8,2843964,0.9993913615509175962576466355,2843497,0.9999486574088238221183179464
asb2305.cnf,2,9,2841700,0.9985957741093918675782655632,2843489,0.9999458441161566342891846832
asb2305.cnf,2,10,2842223,0.9987795604309103994242533285,2843504,0.9999511190399076114688095517
assabet.cnf,2,1,2950641,1.002604506458768267223382046,2938863,0.9999265075896224633635230628
assabet.cnf,2,2,2935989,0.9976258725861169102296450939,2938896,0.9999377355967634759052070393
assabet.cnf,2,3,2937979,0.9983020588683020180932498260,2938895,0.9999373953541228391615196461
assabet.cnf,2,4,2936170,0.9976873749565066109951287404,2938889,0.9999353538982790186993952868
assabet.cnf,2,5,2941778,0.9995929290622825330549756437,2938806,0.9999071137591061689733416489
assabet.cnf,2,6,2939969,0.9989782451504871259568545581,2938918,0.9999452209348574842663296904
assabet.cnf,2,7,2943044,1.000023105862908837856645790,2938925,0.9999476026333419414721414429
assabet.cnf,2,8,2934542,0.9971341934151009046624913013,2938955,0.9999578099125610437827632398
assabet.cnf,2,9,2943044,1.000023105862908837856645790,2938928,0.9999486233612638517032036226
assabet.cnf,2,10,2942320,0.9997770963813500347947112039,2938864,0.9999268478322631001072104561
at91sam7sek.cnf,2,1,3070016,0.9986883744170552964690206529,3071705,0.9999462867894800235687057069
at91sam7sek.cnf,2,2,3070016,0.9986883744170552964690206529,3071705,0.9999462867894800235687057069
at91sam7sek.cnf,2,3,3077599,1.001155154376249167221852099,3071649,0.9999280568513641527799027954
at91sam7sek.cnf,2,4,3066794,0.9976402450449700199866755496,3071716,0.9999498676701813553307919932
at91sam7sek.cnf,2,5,3063760,0.9966532728181212524983344437,3071725,0.9999527974816642631361353182
at91sam7sek.cnf,2,6,3068120,0.9980715981012658227848101266,3071731,0.9999547506893195350063642016
at91sam7sek.cnf,2,7,3065846,0.9973318568870752831445702865,3071707,0.9999469378586984475254486681
at91sam7sek.cnf,2,8,3083665,1.003128448222018654230512991,3071678,0.9999374973550313001526757317
at91sam7sek.cnf,2,9,3054282,0.9935700418471019320453031312,3071674,0.9999361952165944522391898095
at91sam7sek.cnf,2,10,3070774,0.9989349548217854763491005996,3071706,0.9999466123240892355470771875
at91sam7xek.cnf,2,1,3218282,0.9980481154731660844712607177,3217482,0.9999397080377266076509878558
at91sam7xek.cnf,2,2,3204341,0.9937247563710701810098443950,3217414,0.9999185747725998515698908156
at91sam7xek.cnf,2,3,3199825,0.9923242621665608129564941251,3217533,0.9999555579865716747118106360
at91sam7xek.cnf,2,4,3218282,0.9980481154731660844712607177,3217464,0.9999341139381342310412856981
at91sam7xek.cnf,2,5,3213766,0.9966476212686567164179104478,3217490,0.9999421943042121083664110370
at91sam7xek.cnf,2,6,3220638,0.9987787541679898380438234360,3217435,0.9999251012221242909478766663
at91sam7xek.cnf,2,7,3214748,0.9969521574309304541124166402,3217493,0.9999431266541441711346947300
at91sam7xek.cnf,2,8,3225155,1.000179558490790727214988885,3217537,0.9999568011198144250695222266
at91sam7xek.cnf,2,9,3208268,0.9949425909018736106700539854,3217493,0.9999431266541441711346947300
at91sam7xek.cnf,2,10,3204733,0.9938463227413464591933947285,3217513,0.9999493423203579229232526830
atlas_mips32_4kc.cnf,2,1,2772817,1.004387648947514836795252226,2764701,0.9999627460029716392192719629
atlas_mips32_4kc.cnf,2,2,2763973,1.001184118253894658753709199,2764558,0.9999110244342817791062223579
atlas_mips32_4kc.cnf,2,3,2761804,1.000398449091246290801186944,2764609,0.9999294705881501907549323569
atlas_mips32_4kc.cnf,2,4,2763139,1.000882021397440652818991098,2764615,0.9999316407238994156547805920
atlas_mips32_4kc.cnf,2,5,2760469,0.9999148767850519287833827893,2764682,0.9999558739064324270364192181
atlas_mips32_4kc.cnf,2,6,2773151,1.004508632580675074183976261,2764657,0.9999468316741439899537182383
atlas_mips32_4kc.cnf,2,7,2759134,0.9994313044788575667655786350,2764533,0.9999019822019933420235213780
atlas_mips32_4kc.cnf,2,8,2770481,1.003541487968286350148367953,2764611,0.9999301939667332657215484353
atlas_mips32_4kc.cnf,2,9,2757465,0.9988267485395029673590504451,2764470,0.9998791957766264805751149087
atlas_mips32_4kc.cnf,2,10,2771149,1.003783455234606824925816024,2764596,0.9999247686273602034719278473
atlas_mips64_5kc.cnf,2,1,2733549,1.000555264360007496251874063,2731757,0.9999044662224040983624558843
atlas_mips64_5kc.cnf,2,2,2739158,1.002608314983133433283358321,2731862,0.9999428993513219898258357009
atlas_mips64_5kc.cnf,2,3,2728765,0.9988041867738005997001499250,2731852,0.9999392390533298096864661946
atlas_mips64_5kc.cnf,2,4,2724476,0.9972342930097451274362818591,2731806,0.9999224016825657810453664654
atlas_mips64_5kc.cnf,2,5,2736518,1.001642001264992503748125937,2731815,0.9999256959507587431707990211
atlas_mips64_5kc.cnf,2,6,2733384,1.000494869752623688155922039,2731815,0.9999256959507587431707990211
atlas_mips64_5kc.cnf,2,7,2735859,1.001400788863380809595202399,2731814,0.9999253299209595251568620705
atlas_mips64_5kc.cnf,2,8,2741467,1.003453473458583208395802099,2731829,0.9999308203679477953659163300
atlas_mips64_5kc.cnf,2,9,2729095,0.9989249759885682158920539730,2731857,0.9999410692023258997561509478
atlas_mips64_5kc.cnf,2,10,2738663,1.002427131160982008995502249,2731827,0.9999300883083493593380424287
brutus.cnf,2,1,2758997,1.000494989904381730412179725,2753155,0.9999433409447752179103631954
brutus.cnf,2,2,2742845,0.9946377906841812105458596361,2753153,0.9999426145466313104476755441
brutus.cnf,2,3,2753109,0.9983598246611585592276271816,2753122,0.9999313553754007447760169483
brutus.cnf,2,4,2754959,0.9990306900993316004455997029,2753206,0.9999618640974448582088983046
brutus.cnf,2,5,2750585,0.9974445466255105829929446714,2753118,0.9999299025791129298506416456
brutus.cnf,2,6,2758493,1.000312224401225399183067211,2753174,0.9999502417271423388058958832
brutus.cnf,2,7,2748566,0.9967123967229855180096546602,2753166,0.9999473361345667089551452778
brutus.cnf,2,8,2754455,0.9988479245961752692164871890,2753171,0.9999491521299264776118644062
brutus.cnf,2,9,2753782,0.9986038746286669142220571853,2753171,0.9999491521299264776118644062
brutus.cnf,2,10,2753109,0.9983598246611585592276271816,2753166,0.9999473361345667089551452778
buildroot.cnf,2,1,620367,0.9980677898476112026359143328,621058,0.9996587635005714101759299499
buildroot.cnf,2,2,620835,0.9988207243616144975288303130,621058,0.9996587635005714101759299499
buildroot.cnf,2,3,620403,0.9981257078871499176276771005,621058,0.9996587635005714101759299499
buildroot.cnf,2,4,620871,0.9988786424011532125205930807,621058,0.9996587635005714101759299499
buildroot.cnf,2,5,620007,0.9974886094522240527182866557,621058,0.9996587635005714101759299499
buildroot.cnf,2,6,622815,1.002006216536243822075782537,621058,0.9996587635005714101759299499
buildroot.cnf,2,7,621555,0.9999790851523887973640856672,621058,0.9996587635005714101759299499
buildroot.cnf,2,8,622095,1.000847855745469522240527183,621058,0.9996587635005714101759299499
buildroot.cnf,2,9,619287,0.9963302486614497528830313015,621058,0.9996587635005714101759299499
buildroot.cnf,2,10,620763,0.9987048882825370675453047776,621058,0.9996587635005714101759299499
busybox_1_28_0.cnf,2,1,1961915,0.9986617759642950221527234819,1963287,0.9991165497808422598615894063
busybox_1_28_0.cnf,2,2,1964388,0.9999205922595777951524628616,1963301,0.9991236743793838545401249756
busybox_1_28_0.cnf,2,3,1965287,1.000378204814959603857180089,1964292,0.9996279941761495921421784885
busybox_1_28_0.cnf,2,4,1965062,1.000263674420119885327078447,1964295,0.9996295208758370767161503962
busybox_1_28_0.cnf,2,5,1964837,1.000149144025280166796976805,1963048,0.9989949227057393221351607589
busybox_1_28_0.cnf,2,6,1960791,0.9980896330140734949179046130,1963249,0.9990972115848007885912785754
busybox_1_28_0.cnf,2,7,1963039,0.9992339189145165493875423508,1964281,0.9996223962772954820376148269
busybox_1_28_0.cnf,2,8,1959555,0.9974604793784206411258795934,1963235,0.9990900869862591939127430061
busybox_1_28_0.cnf,2,9,1965399,1.000435215500390930414386239,1963307,0.9991267277787588236880687911
busybox_1_28_0.cnf,2,10,1961578,0.9984902348840239770654156893,1963249,0.9990972115848007885912785754
calm16_ceb.cnf,2,1,2554482,1.002254450833668139815186822,2552670,0.9999416331514298506866330907
calm16_ceb.cnf,2,2,2561780,1.005117830956207312173563680,2552635,0.9999279228178731042036274409
calm16_ceb.cnf,2,3,2556501,1.003046608201084773001205303,2552629,0.9999255724749776619493979009
calm16_ceb.cnf,2,4,2551221,1.000974993094616311771795902,2552594,0.9999118621414209154663922511
calm16_ceb.cnf,2,5,2550911,1.000853364177380474085978305,2552735,0.9999670951994638084407864404
calm16_ceb.cnf,2,6,2554793,1.002376472102249899558055444,2552696,0.9999518179706434337882944306
calm16_ceb.cnf,2,7,2546718,0.9992082349839292888710325432,2552740,0.9999690538185433436526443904
calm16_ceb.cnf,2,8,2551842,1.001218643280433909200482121,2552736,0.9999674869232797154831580304
calm16_ceb.cnf,2,9,2547029,0.9993302562525110486139011651,2552645,0.9999318400560321746273433408
calm16_ceb.cnf,2,10,2553395,1.001827964920650863800723182,2552684,0.9999471172848525492798353506
calm32_ceb.cnf,2,1,2552619,0.9999165632521058965102286402,2552651,0.9999341903989276168815728808
calm32_ceb.cnf,2,2,2545631,0.9971792111662655435218612114,2552711,0.9999576938278820394238682805
calm32_ceb.cnf,2,3,2557432,1.001801920377055756117127958,2552609,0.9999177379986595211019661010
calm32_ceb.cnf,2,4,2543457,0.9963276079271961492178098676,2552692,0.9999502510753798056188080706
calm32_ceb.cnf,2,5,2553085,1.000099105620738066586442038,2552717,0.9999600441707774816780978205
calm32_ceb.cnf,2,6,2559917,1.002775349102486963497793823,2552683,0.9999467255610366422374637607
calm32_ceb.cnf,2,7,2547494,0.9979089889189731247492980345,2552704,0.9999549517611706901272671506
calm32_ceb.cnf,2,8,2549668,0.9987605921580425190533493783,2552655,0.9999357572941912450510592408
calm32_ceb.cnf,2,9,2557432,1.001801920377055756117127958,2552659,0.9999373241894548732205456008
calm32_ceb.cnf,2,10,2552463,0.9998554546480144404332129964,2552685,0.9999475090086684563222069406
ceb_v850.cnf,2,1,2639832,1.001538825757575757575757576,2632222,0.9999631503628549579287312822
ceb_v850.cnf,2,2,2627387,0.9968172560945998445998445998,2632215,0.9999604911106898517998768386
ceb_v850.cnf,2,3,2633450,0.9991175274378399378399378399,2632165,0.9999414964523676651652022418
ceb_v850.cnf,2,4,2638077,1.000872987689393939393939394,2632170,0.9999433959181998838286697015
ceb_v850.cnf,2,5,2632014,0.9985727163461538461538461538,2632170,0.9999433959181998838286697015
ceb_v850.cnf,2,6,2638077,1.000872987689393939393939394,2632221,0.9999627704696885141960377903
ceb_v850.cnf,2,7,2634567,0.9995413115530303030303030303,2632212,0.9999593514311905206017963628
ceb_v850.cnf,2,8,2639034,1.001236068618881118881118881,2632122,0.9999251610462105846593820886
ceb_v850.cnf,2,9,2639672,1.001478122571872571872571873,2632166,0.9999418763455341088978957338
ceb_v850.cnf,2,10,2627387,0.9968172560945998445998445998,2632247,0.9999726476920160512460685806
cerf.cnf,2,1,3028145,1.000396769811400541271989175,3023488,0.9999173208789914999249273581
cerf.cnf,2,2,3031269,1.001428833833728010825439783,3023480,0.9999146751471192279225250336
cerf.cnf,2,3,3020795,0.9979685782095737483085250338,3023505,0.9999229430592200779300322978
cerf.cnf,2,4,3034393,1.002460897856055480378890392,3023549,0.9999374945845175739432450827
cerf.cnf,2,5,3017487,0.9968757268056495263870094723,3023485,0.9999163287295393979240264864
cerf.cnf,2,6,3033474,1.002157291314276048714479026,3023521,0.9999282345229646219348369469
cerf.cnf,2,7,3025756,0.9996075249492557510148849797,3023536,0.9999331952702251319393413054
cerf.cnf,2,8,3027594,1.000214738032814614343707713,3023510,0.9999245966416402479315337506
cerf.cnf,2,9,3019508,0.9975433969046008119079837618,3023524,0.9999292266724167239357378186
cerf.cnf,2,10,3019876,0.9976649716677943166441136671,3023545,0.9999361717185814379420439205
cerfpda.cnf,2,1,3099598,1.001307036677141912007939133,3096728,0.9999234734651505586921389166
cerfpda.cnf,2,2,3098658,1.001003375165398610651670526,3096778,0.9999396183037263901916876684
cerfpda.cnf,2,3,3090569,0.9983902709435990737677803506,3096742,0.9999279940199517915120125671
cerfpda.cnf,2,4,3093579,0.9993626338695004961958319550,3096656,0.9999002248976013613327887141
cerfpda.cnf,2,5,3095460,0.9999702799371485279523652001,3096741,0.9999276711231802748820215921
cerfpda.cnf,2,6,3096400,1.000273941448891829308633807,3096693,0.9999121720781474766424547904
cerfpda.cnf,2,7,3091886,0.9988157201042011247105524314,3096740,0.9999273482264087582520306171
cerfpda.cnf,2,8,3102232,1.002157934998346013893483295,3096685,0.9999095889039753436025269901
cerfpda.cnf,2,9,3105994,1.003373227133642077406549785,3096766,0.9999357435424681906317959680
cerfpda.cnf,2,10,3087747,0.9974786403200463116109824677,3096778,0.9999396183037263901916876684
cma230.cnf,2,1,2718126,0.9986530932562076749435665914,2717871,0.9999400301835812208382970927
cma230.cnf,2,2,2708677,0.9951814833756583897667419112,2717904,0.9999521713120586423863719144
cma230.cnf,2,3,2718955,0.9989576720043265613243039880,2717916,0.9999565862678686138583991223
cma230.cnf,2,4,2718292,0.9987140824868322046651617758,2717847,0.9999312002719612778942426769
cma230.cnf,2,5,2718955,0.9989576720043265613243039880,2717842,0.9999293607070404564475646736
cma230.cnf,2,6,2715805,0.9978003462424755455229495862,2717858,0.9999352473147870850769342841
cma230.cnf,2,7,2723597,1.000663166031790820165537998,2717882,0.9999440772264070280209886999
cma230.cnf,2,8,2715805,0.9978003462424755455229495862,2717884,0.9999448130523753565996599012
cma230.cnf,2,9,2706687,0.9944503474181715575620767494,2717893,0.9999481242692328352036803072
cma230.cnf,2,10,2715805,0.9978003462424755455229495862,2717908,0.9999536429639952995437143170
cma28x.cnf,2,1,2698216,0.9999911053130929791271347249,2694309,0.9999543503046282110663768839
cma28x.cnf,2,2,2695435,0.9989604334677419354838709677,2694280,0.9999435873683210413177990760
cma28x.cnf,2,3,2700015,1.000657836219165085388994307,2694319,0.9999580616619755109796795763
cma28x.cnf,2,4,2697562,0.9997487250948766603415559772,2694292,0.9999480409971378012137623069
cma28x.cnf,2,5,2695762,0.9990816235768500948766603416,2694285,0.9999454430469946912744504222
cma28x.cnf,2,6,2698543,1.000112295422201138519924099,2694278,0.9999428450968515813351385375
cma28x.cnf,2,7,2694453,0.9985964925284629981024667932,2694234,0.9999265151245234617166066911
cma28x.cnf,2,8,2701161,1.001082557518975332068311195,2694298,0.9999502678115461811617439223
cma28x.cnf,2,9,2690854,0.9972626601043643263757115750,2694271,0.9999402471467084713958266529
cma28x.cnf,2,10,2698052,0.9999303249525616698292220114,2694296,0.9999495255400767211790833838
cme555.cnf,2,1,2977774,0.9952027453370978781656399726,2986904,0.9999450966633501480381430888
cme555.cnf,2,2,2995501,1.001127291345824777549623546,2986911,0.9999474400984510563535882009
cme555.cnf,2,3,2981030,0.9962909340776865160848733744,2986794,0.9999082712546215887954341850
cme555.cnf,2,4,2987361,0.9984068194943531827515400411,2986731,0.9998871803387134139564281764
cme555.cnf,2,5,2983744,0.9971979808350444900752908966,2986871,0.9999340490407315802653304177
cme555.cnf,2,6,2987180,0.9983463274298425735797399042,2986890,0.9999404097931483314072528647
cme555.cnf,2,7,2992426,1.000099594669746748802190281,2986848,0.9999263491825428815145821923
cme555.cnf,2,8,2990798,0.9995555002994524298425735797,2986785,0.9999052582666347066755761837
cme555.cnf,2,9,2978679,0.9955052056596509240246406571,2986959,0.9999635093677144276594975407
cme555.cnf,2,10,2984105,0.9973186307537645448323066393,2986891,0.9999407445695913183094593093
cq7708.cnf,2,1,2836737,0.9997296920110068567304222302,2833682,-
cq7708.cnf,2,2,2833797,0.9986935701236015878744135691,2833632,-
cq7708.cnf,2,3,2835700,0.9993642299711295561169252977,2833650,-
cq7708.cnf,2,4,2835008,0.9991203536629375676651028510,2833694,-
cq7708.cnf,2,5,2843483,1.002107133593468062071454349,2833674,-
cq7708.cnf,2,6,2839505,1.000705197243774810537712017,2833639,-
cq7708.cnf,2,7,2847462,1.003509422365571995669433418,2833693,-
cq7708.cnf,2,8,2832586,0.9982667865842656080837242873,2833672,-
cq7708.cnf,2,9,2839332,1.000644228166726813424756406,2833693,-
cq7708.cnf,2,10,2836391,0.9996077538569108625045110069,2833694,-
cq7750.cnf,2,1,2947516,1.000150658009034051424600417,2945125,0.9999327747754660524499350326
cq7750.cnf,2,2,2948421,1.000457742464384989576094510,2944969,0.9998798094470453665013989977
cq7750.cnf,2,3,2940450,0.9977530240184155663655316192,2945128,0.9999337933394741425643299563
cq7750.cnf,2,4,2943167,0.9986749560241487143849895761,2945189,0.9999545041409719748903600726
cq7750.cnf,2,5,2939725,0.9975070171342946490618485059,2945148,0.9999405837661947433269627813
cq7750.cnf,2,6,2944979,0.9992898035745309242529534399,2945150,0.9999412628088668034032260638
cq7750.cnf,2,7,2954219,1.002425118897671994440583739,2945201,0.9999585783970043353479397676
cq7750.cnf,2,8,2933565,0.9954168069188672689367616400,2945177,0.9999504298849396144327803776
cq7750.cnf,2,9,2949146,1.000703749348505906879777623,2945174,0.9999494113209315243183854538
cq7750.cnf,2,10,2952045,1.001687437565149409312022238,2945165,0.9999463556289072539752006826
csb281.cnf,2,1,2869108,0.9985257595331432644333570919,2873079,0.9998583601938551292750338787
csb281.cnf,2,2,2870652,0.9990631125267284390591589451,2873249,0.9999175217836453701183858213
csb281.cnf,2,3,2868250,0.9982271527530292230933713471,2873260,0.9999213498865141504082497705
csb281.cnf,2,4,2872025,0.9995409529802209550962223806,2873333,0.9999467545691887832409832517
csb281.cnf,2,5,2876143,1.000974126314148253741981468,2873285,0.9999300501203068328852132915
csb281.cnf,2,6,2871510,0.9993617193068424803991446900,2873221,0.9999077775217975657441866778
csb281.cnf,2,7,2877687,1.001511479307733428367783321,2873150,0.9998830688578263475096102782
csb281.cnf,2,8,2880775,1.002586185294903777619387028,2873328,0.9999450145224302467455905475
csb281.cnf,2,9,2870824,0.9991229730933713471133285816,2873170,0.9998900290448604934911810950
csb281.cnf,2,10,2885236,1.004138731735566642908054170,2873302,0.9999359662792858569695484857
dreamcast.cnf,2,1,2906592,0.9987574771287825475017593244,2907900,0.9999518576085610926947359734
dreamcast.cnf,2,2,2907477,0.9990615791036242083040112597,2907877,0.9999439485013961293517283119
dreamcast.cnf,2,3,2893501,0.9942591732274806474313863476,2907894,0.9999497943632137109530818008
dreamcast.cnf,2,4,2906946,0.9988791179187192118226600985,2907846,0.9999332884004346570198484202
dreamcast.cnf,2,5,2911723,1.000520581346762843068261787,2907884,0.9999463556209680747169915132
dreamcast.cnf,2,6,2918799,1.002952022673293455313159747,2907861,0.9999384465138031113739838517
dreamcast.cnf,2,7,2904646,0.9980887964021815622800844476,2907831,0.9999281302870662026657129888
