Benchmark, twise, seed, approx combinations, approx coverage, combinations, coverage
malta_mips32_4kc.cnf,2,4,2198788,0.7737851914414414,2211473,0.7793037101511582
malta_mips32_4kc.cnf,2,5,2226367,0.7834906390765766,2210700,0.7790313117235279
malta_mips32_4kc.cnf,2,6,2229108,0.7844552364864865,2217974,0.7815946055949157
malta_mips32_4kc.cnf,2,7,2182515,0.7680584881756757,2178349,0.7676311027555233
malta_mips32_4kc.cnf,2,8,2202728,0.7751717342342342,2193954,0.7731301680377622
malta_mips32_4kc.cnf,2,9,2220714,0.7815012668918919,2222286,0.7831141166168327
malta_mips32_4kc.cnf,2,10,2232363,0.7856007179054054,2212984,0.7798361733130591
malta_mips64_5kc.cnf,2,1,2217288,0.7805768970800289,2227638,0.784978261589649
malta_mips64_5kc.cnf,2,2,2220886,0.7818435415915646,2203158,0.7763519642093231
malta_mips64_5kc.cnf,2,3,2208895,0.7776222146494232,2204188,0.7767149170811259
malta_mips64_5kc.cnf,2,4,2205297,0.7763555701378875,2190544,0.7719070248647384
malta_mips64_5kc.cnf,2,5,2208552,0.7775014644917088,2211397,0.7792552348023175
malta_mips64_5kc.cnf,2,6,2208210,0.7773810663752704,2223013,0.7833484974808251
malta_mips64_5kc.cnf,2,7,2225168,0.7833509823359769,2221344,0.7827603728759328
malta_mips64_5kc.cnf,2,8,2185769,0.7694809080975126,2182329,0.7690122114260383
malta_mips64_5kc.cnf,2,9,2224140,0.7829890839041096,2234060,0.7872412551262689
malta_mips64_5kc.cnf,2,10,2208552,0.7775014644917088,2201827,0.7758829445274107
mb93091.cnf,2,1,2300037,0.7845371578108628,2300516,0.7856132521669525
mb93091.cnf,2,2,2302682,0.7854393610286413,2295822,0.7840102776144297
mb93091.cnf,2,3,2295981,0.7831536658443939,2304688,0.7870379666605881
mb93091.cnf,2,4,2274997,0.7759960732841426,2282225,0.779366978724218
mb93091.cnf,2,5,2258597,0.7704020722362906,2250246,0.7684463304039947
mb93091.cnf,2,6,2286106,0.7797853267988124,2276960,0.7775690108888893
mb93091.cnf,2,7,2328781,0.7943416679400978,2318205,0.7916539460015449
mb93091.cnf,2,8,2284872,0.7793644123297241,2302739,0.7863723941418691
mb93091.cnf,2,9,2324196,0.7927777353300733,2311789,0.7894629181513134
mb93091.cnf,2,10,2299155,0.7842363097057282,2288095,0.7813715506507858
mb93093.cnf,2,1,2222556,0.783561315433213,2223986,0.7831653602090333
mb93093.cnf,2,2,2218629,0.7821768530009026,2210443,0.7783962616295859
mb93093.cnf,2,3,2232972,0.7872334724729242,2222200,0.7825364293914232
mb93093.cnf,2,4,2182432,0.7694156137184116,2187568,0.7703409467063886
mb93093.cnf,2,5,2226313,0.7848858444268954,2225041,0.7835368730940157
mb93093.cnf,2,6,2188749,0.7716426697879062,2192403,0.7720435673688436
mb93093.cnf,2,7,2259778,0.7966839180956679,2239154,0.788506694274828
mb93093.cnf,2,8,2223069,0.7837421733980144,2216252,0.7804418714389345
mb93093.cnf,2,9,2203092,0.7766992892599278,2199187,0.7744325184700008
mb93093.cnf,2,10,2219142,0.782357710965704,2221103,0.7821501264200243
mbx.cnf,2,1,2455062,0.7789218597709552,2458505,0.7798726955974475
mbx.cnf,2,2,2444652,0.7756190606725146,2452548,0.7779830506108911
mbx.cnf,2,3,2520929,0.7998195992730669,2508406,0.7957020013678276
mbx.cnf,2,4,2489888,0.7899711663417803,2485330,0.7883819664996429
